stationid,absolute_increase_per_year,relative_increase_per_year_in_% (absolute_increase / middle_value_from_all_years)
50774099999,2.32,3.91
50788099999,2.74,5.16
50844099999,1.85,3.57
50854099999,0.73,1.15
50888099999,1.72,3.07
50915099999,2.63,5.12
50949099999,1.79,3.05
50953099999,1.98,3.69
50963099999,3.83,6.3
50968099999,-0.56,-0.88
50978099999,0.67,1.13
50983099999,-0.2,-0.34
51053099999,5.94,12.84
51076099999,4.56,15.97
51087099999,6.41,15.14
51133099999,3.01,9.14
51156099999,1.94,7.68
51243099999,6.99,16.68
51288099999,6.79,16.75
51334099999,6.11,17.97
51379099999,5.35,13.2
51431099999,5.62,12.8
51463099999,7.9,15.93
51467099999,0.86,2.23
51495099999,-0.62,-3.55
51542099999,3.91,12.54
51573099999,1.35,11.96
51644099999,0.37,1.41
51656099999,0.45,1.62
51709099999,1.01,4.93
51711099999,-0.85,-2.19
51716099999,0.87,3.31
51730099999,0.25,1.17
51765099999,1.45,8.04
51777099999,-0.2,-0.97
51811099999,1.14,4.72
51818099999,2.85,11.53
51828099999,1.29,4.97
51886099999,0.36,2.37
52203099999,2.42,9.96
52267099999,-0.24,-1.68
52323099999,-0.0,-0.02
52378099999,0.02,0.12
52418099999,0.75,3.56
52436099999,-0.1,-0.49
52495099999,-0.39,-1.33
52533099999,2.29,8.92
52602099999,0.02,0.27
52652099999,-0.37,-1.58
52681099999,-0.54,-2.01
52713099999,1.17,5.47
52737099999,1.77,5.6
52754099999,-0.28,-0.81
52787099999,1.32,3.73
52818099999,0.02,0.14
52836099999,2.46,7.0
52866099999,-0.81,-1.96
52908099999,0.93,3.07
52996099999,0.41,0.86
53068099999,2.64,8.92
53083099999,2.8,7.46
53149099999,1.88,4.71
53192099999,2.14,4.95
53231099999,-0.62,-2.32
53276099999,2.12,5.99
53336099999,0.19,0.42
53352099999,2.11,5.07
53391099999,1.78,4.34
53463099999,1.3,2.33
53480099999,1.5,3.35
53487099999,-0.38,-0.72
53502099999,0.13,0.42
53513099999,0.01,0.03
53529099999,0.97,2.19
53543099999,0.14,0.24
53564099999,-0.86,-1.7
53588099999,1.32,2.12
53593099999,-0.52,-1.11
53614099999,-0.4,-1.03
53646099999,-0.09,-0.15
53673099999,1.26,2.38
53698099999,3.46,4.61
53705099999,0.95,2.3
53723099999,-0.01,-0.01
53764099999,1.23,1.94
53772099999,1.55,2.56
53787099999,1.15,1.89
53798099999,-1.22,-1.29
53845099999,2.49,3.76
53863099999,3.33,6.08
53898099999,1.69,1.85
53915099999,1.6,2.97
53923099999,2.01,3.58
53959099999,-1.59,-2.45
53975099999,-0.1,-0.15
54012099999,2.79,6.27
54026099999,1.57,2.5
54027099999,0.43,0.8
54049099999,1.23,2.02
54094099999,2.14,3.5
54096099999,5.25,8.01
54102099999,2.66,5.48
54115099999,-0.15,-0.26
54135099999,4.2,7.39
54157099999,2.5,3.75
54161099999,3.08,4.55
54186099999,2.61,4.4
54208099999,0.53,0.91
54218099999,0.11,0.2
54226099999,2.55,4.09
54236099999,1.68,2.35
54259099999,-0.96,-1.33
54273099999,1.78,2.61
54292099999,3.14,5.61
54308099999,2.34,4.45
54311099999,0.4,0.79
54324099999,3.02,4.29
54337099999,-0.16,-0.2
54342099999,1.21,1.58
54346099999,2.52,3.04
54374099999,0.49,0.66
54377099999,-1.16,-1.52
54386099999,-0.27,-0.54
54401099999,-1.03,-1.92
54405099999,-0.0,-0.01
54423099999,1.45,2.3
54436099999,5.66,6.0
54471099999,-1.44,-1.59
54493099999,2.32,2.0
54497099999,3.43,3.12
54511099999,0.44,0.55
54527099999,3.81,4.59
54534099999,-0.52,-0.67
54539099999,-1.09,-1.19
54602099999,3.15,4.4
54618099999,2.39,2.47
54662099999,2.88,3.34
54715099999,3.3,3.95
54725099999,0.09,0.11
54751099999,-4.29,-5.06
54753099999,-2.57,-3.0
54776099999,-2.74,-2.88
54808099999,2.24,2.9
54823099999,1.04,1.09
54826099999,4.21,3.89
54836099999,4.54,4.93
54843099999,1.75,2.29
54857099999,-3.93,-4.07
54863099999,-1.38,-1.53
54909099999,2.79,2.96
54916099999,-0.1,-0.11
54929099999,0.98,0.95
54945099999,-1.62,-1.6
55228099999,0.39,2.17
55279099999,0.98,2.92
55299099999,1.0,2.88
55472099999,1.48,4.18
55578099999,-0.1,-0.22
55591099999,0.6,1.61
55664099999,-0.61,-1.67
55696099999,2.7,6.83
55773099999,-1.36,-3.39
56004099999,0.67,2.47
56018099999,2.44,7.43
56021099999,-0.23,-0.72
56029099999,0.06,0.19
56033099999,2.9,8.45
56046099999,2.09,5.43
56065099999,0.45,1.16
56079099999,1.41,3.28
56080099999,1.92,4.07
56096099999,1.81,3.51
56106099999,0.18,0.48
56116099999,1.12,2.66
56137099999,0.49,1.25
56144099999,0.3,0.64
56146099999,1.45,3.6
56152099999,0.29,0.63
56167099999,0.35,0.75
56172099999,0.37,0.87
56182099999,0.71,1.91
56196099999,2.76,2.43
56247099999,0.46,1.13
56257099999,0.25,0.52
56287099999,-0.4,-0.28
56312099999,0.64,1.23
56357099999,0.07,0.14
56374099999,0.93,1.69
56385099999,0.07,0.06
56444099999,-1.01,-2.58
56462099999,-0.3,-0.57
56492099999,2.36,2.6
56571099999,1.77,2.1
56586099999,0.84,1.64
56651099999,2.65,4.07
56671099999,2.6,3.2
56684099999,-3.01,-4.52
56691099999,0.65,0.83
56739099999,1.29,1.7
56748099999,1.15,1.73
56751099999,0.85,1.02
56763099999,-0.48,-0.78
56768099999,0.78,1.16
56778099999,2.07,2.75
56786099999,-0.88,-1.0
56838099999,0.71,0.88
56886099999,1.57,2.21
56946099999,-0.44,-0.68
56951099999,0.82,1.14
56954099999,0.63,0.65
56959099999,-0.91,-1.13
56964099999,0.55,0.7
56966099999,-1.06,-1.36
56969099999,-1.59,-1.55
56977099999,0.12,0.11
56985099999,0.14,0.21
57046099999,-0.56,-0.74
57067099999,-1.28,-2.21
57071099999,2.51,3.88
57083099999,1.34,1.54
57127099999,-1.76,-2.38
57178099999,1.45,1.4
57193099999,1.0,1.01
57237099999,-1.75,-1.44
57245099999,-0.26,-0.33
57259099999,0.03,0.04
57265099999,-2.54,-3.59
57279099999,0.34,0.39
57290099999,-1.02,-1.05
57297099999,-2.29,-2.08
57306099999,3.22,2.92
57328099999,-1.65,-1.72
57348099999,2.73,3.2
57378099999,-2.29,-2.42
57399099999,-3.37,-2.79
57411099999,-3.64,-3.71
57426099999,0.73,0.65
57447099999,-0.76,-0.72
57461099999,1.03,1.09
57476099999,-1.1,-1.23
57494099999,-5.05,-4.15
57516099999,-5.55,-5.82
57554099999,-5.06,-4.53
57584099999,3.06,2.84
57598099999,-0.69,-0.63
57633099999,2.25,2.29
57655099999,0.47,0.42
57662099999,-1.29,-1.46
57687099999,0.59,0.66
57707099999,0.85,1.13
57731099999,0.1,0.11
57745099999,2.02,2.16
57766099999,2.19,2.69
57776099999,0.27,0.22
57793099999,2.24,2.18
57799099999,6.79,6.54
57816099999,-0.56,-0.62
57832099999,0.41,0.53
57845099999,0.64,0.64
57853099999,-0.21,-0.27
57866099999,2.84,3.23
57902099999,-1.09,-1.12
57916099999,0.57,0.61
57922099999,-0.57,-0.67
57932099999,3.28,3.7
57957099999,-2.11,-1.55
57972099999,-3.86,-3.6
57993099999,-0.6,-0.65
58027099999,3.44,3.21
58040099999,-1.92,-1.57
58102099999,-1.69,-1.6
58150099999,3.13,2.99
58203099999,-3.18,-3.15
58208099999,3.99,3.9
58221099999,-0.36,-0.36
58238099999,1.14,1.11
58251099999,3.36,3.08
58265099999,-0.33,-0.33
58314099999,2.61,2.27
58321099999,3.23,3.09
58338099999,0.2,0.22
58345099999,2.05,2.05
58362099999,0.89,0.85
58424099999,0.5,0.39
58437099999,5.3,3.62
58457099999,-4.49,-4.41
58472099999,2.26,2.28
58477099999,6.21,5.17
58506099999,-0.37,-0.25
58527099999,3.8,2.97
58556099999,1.89,1.8
58569099999,-2.54,-2.31
58606099999,0.94,0.85
58633099999,3.42,3.26
58646099999,0.14,0.16
58666099999,-9.17,-6.77
58715099999,3.34,3.18
58725099999,2.66,2.35
58730099999,-1.26,-0.94
58731099999,-0.12,-0.12
58754099999,-2.91,-1.96
58813099999,5.03,4.54
58834099999,-0.61,-0.61
58847099999,1.81,1.63
58911099999,0.29,0.28
58921099999,0.84,0.88
58926099999,-0.82,-0.91
58931099999,-5.2,-4.73
58944099999,1.92,1.35
58968099999,-8.89,-6.77
58974099999,-11.76,-8.88
59007099999,-0.4,-0.53
59023099999,-2.01,-1.98
59046099999,-3.87,-3.46
59058099999,-5.73,-5.06
59072099999,0.05,0.05
59082099999,1.63,1.38
59087099999,0.59,0.38
59096099999,-3.32,-3.02
59102099999,-3.68,-3.4
59117099999,-2.41,-2.03
59134099999,-2.48,-1.99
59158099999,-7.55,-5.69
59209099999,-1.71,-1.86
59211099999,-1.77,-2.01
59254099999,-1.44,-1.22
59265099999,0.16,0.15
59278099999,-1.92,-1.93
59287099999,3.29,2.38
59293099999,-2.11,-1.62
59316099999,-2.61,-1.88
59358099999,0.49,0.3
59417099999,-0.02,-0.03
59431099999,0.32,0.28
59456099999,3.23,2.1
59493099999,0.45,0.28
59501099999,5.32,3.12
59559099999,-12.05,-6.38
59562099999,-1.68,-1.02
59567099999,-4.99,-3.59
59632099999,0.37,0.21
59644099999,-3.02,-1.54
59658099999,-4.84,-3.12
59663099999,-2.82,-1.3
59673099999,-1.55,-0.72
59758099999,2.72,1.54
59792099999,-5.29,-4.58
59838099999,-7.28,-4.28
59845099999,-1.85,-1.13
59855099999,-6.26,-3.36
59948099999,-4.46,-2.74
59981099999,-5.55,-3.3
59985099999,-0.15,-0.09
59997099999,1.6,0.92
60001099999,-3.47,-5.82
60005099999,-2.73,-3.99
60015099999,-0.32,-0.53
60020099999,-1.71,-4.04
60025099999,-1.2,-2.73
60030099999,-0.92,-2.72
60035099999,-3.26,-8.72
60040099999,-0.32,-1.14
60060099999,-3.19,-8.44
60101099999,-1.16,-1.76
60105099999,-1.27,-1.7
60107099999,-3.51,-6.54
60115099999,0.21,0.46
60127099999,-1.98,-3.41
60135099999,-4.94,-8.37
60141099999,-2.84,-5.32
60150099999,-3.33,-6.15
60155099999,0.82,1.52
60156099999,0.09,0.17
60185099999,-0.91,-1.98
60191099999,-4.01,-8.56
60195099999,2.47,7.43
60210099999,3.07,9.26
60230099999,-1.35,-2.71
60252099999,-2.2,-3.69
60265099999,-2.14,-6.77
60285099999,-0.15,-0.65
60318099999,-1.88,-2.86
60338099999,-3.44,-6.37
60340099999,-2.61,-5.22
60351099999,0.95,1.42
60355099999,1.56,2.77
60360099999,-0.12,-0.2
60390099999,0.45,0.65
60402099999,-0.07,-0.11
60419099999,-3.23,-6.83
60425099999,0.18,0.45
60430099999,-0.65,-1.15
60444099999,-0.05,-0.11
60445099999,-1.0,-2.51
60457099999,-1.73,-4.02
60468099999,-1.35,-3.16
60475099999,-0.9,-2.14
60490099999,-1.74,-3.4
60507099999,0.24,0.55
60511099999,-1.67,-3.99
60515099999,-0.22,-0.83
60522099999,0.5,1.15
60525099999,-1.45,-3.81
60531099999,-0.6,-1.34
60535099999,0.21,0.67
60536099999,-1.47,-4.11
60545099999,2.44,13.69
60549099999,-1.9,-3.59
60550099999,-0.71,-1.95
60555099999,-0.4,-1.21
60559099999,-0.6,-1.79
60560099999,-3.77,-12.06
60566099999,-1.03,-2.59
60571099999,-0.71,-2.61
60580099999,-3.41,-9.49
60581099999,-0.12,-0.43
60590099999,0.36,1.31
60602099999,-0.53,-2.7
60607099999,0.09,0.59
60611099999,-0.24,-1.22
60620099999,-0.24,-0.8
60640099999,-0.28,-1.69
60656099999,-0.08,-0.32
60670099999,-1.98,-11.97
60680599999,0.4,4.96
60710099999,0.01,0.02
60714099999,0.81,1.74
60715099999,0.04,0.05
60720099999,-0.05,-0.08
60725099999,-0.32,-0.58
60734099999,-3.26,-6.87
60735099999,1.18,2.37
60738099999,-0.91,-2.38
60740099999,2.37,4.11
60745099999,-3.13,-6.27
60748099999,-0.19,-0.56
60750099999,-0.44,-1.01
60760099999,-2.67,-8.78
60765099999,-3.78,-7.95
60769099999,-2.41,-4.52
60770099999,1.76,4.46
60775099999,-0.31,-1.34
60780099999,-0.94,-7.01
61017099999,2.91,10.28
61024099999,0.83,1.75
61036099999,-2.04,-3.08
61043099999,0.6,1.03
61045099999,0.81,1.54
61049099999,1.95,3.73
61052099999,5.21,5.66
61075099999,2.9,3.93
61080099999,6.85,8.99
61085099999,13.93,17.68
61090099999,1.37,1.82
61091099999,5.37,7.95
61096099999,-1.45,-1.88
61099099999,3.42,3.76
61230099999,-0.94,-1.31
61233099999,-0.91,-1.18
61257099999,-2.45,-3.07
61265099999,-3.12,-4.07
61270099999,-0.87,-0.84
61272099999,-2.42,-3.79
61291099999,-1.55,-1.23
61293099999,2.02,2.65
61296099999,0.04,0.05
61297099999,-1.59,-1.71
61415099999,-10.74,-10.49
61442099999,2.77,3.77
61600099999,1.02,1.34
61612099999,0.88,1.78
61627099999,2.08,2.74
61630099999,0.53,0.56
61641099999,0.95,0.87
61666099999,6.67,7.71
61679099999,-1.76,-1.55
61687099999,-4.19,-3.76
61695099999,1.17,0.95
61697099999,8.24,6.35
61698099999,3.12,2.67
61699099999,-0.19,-0.22
61701099999,-1.76,-1.22
61832099999,11.3,6.18
61901099999,-2.26,-8.19
61902099999,2.28,5.51
61967070701,-5.55,-3.23
61968099999,-3.22,-3.81
61970099999,0.66,0.5
61972099999,-1.07,-1.48
61974099999,1.06,0.78
61976099999,-11.92,-9.12
61980099999,-3.73,-2.06
61986099999,-6.8,-5.94
61988099999,-0.54,-0.44
61990099999,6.71,4.32
61995099999,0.7,0.5
61996099999,0.13,0.17
61997099999,-0.66,-0.97
61998099999,1.52,3.27
62016099999,2.43,4.51
62271099999,-1.66,-16.98
62306099999,0.66,1.99
62318099999,5.28,12.71
62333099999,0.47,4.06
62337099999,-3.66,-12.47
62366099999,2.46,8.84
62387099999,0.8,5.77
62393099999,1.55,15.51
62405099999,5.11,28.43
62414099999,-0.02,-0.56
62417099999,0.0,0.06
62420099999,3.72,22.78
62435099999,1.86,36.5
62440099999,1.78,8.58
62459099999,7.45,33.1
62463099999,-2.13,-11.31
62465099999,-0.05,-0.54
62721099999,-8.37,-14.78
63450099999,-1.28,-1.98
63612099999,1.39,1.85
63661099999,0.15,0.13
63671099999,0.63,0.73
63695099999,2.72,2.48
63708099999,0.85,0.63
63714099999,-7.24,-8.37
63717099999,-3.77,-2.8
63720099999,-4.98,-5.0
63723099999,-0.07,-0.07
63740099999,-6.81,-6.65
63756099999,1.46,1.34
63791099999,3.95,4.43
63793099999,-1.08,-1.1
63799099999,6.22,7.43
63820099999,4.67,4.09
63894099999,-0.65,-0.35
63980099999,-0.44,-0.25
64210099999,7.63,5.69
64400099999,-0.34,-0.22
64450099999,-4.6,-3.26
64500099999,-1.98,-0.97
64501099999,-0.86,-0.51
64551099999,-8.54,-5.39
64650099999,3.56,2.94
64700099999,-5.23,-4.85
64750099999,2.71,2.42
64860099999,-2.07,-1.71
64910099999,1.05,0.6
65306099999,1.03,1.32
65319099999,4.47,5.13
65330099999,1.17,1.19
65335099999,-1.6,-1.99
65338099999,-0.57,-0.7
65344099999,-0.23,-0.2
65352099999,0.83,1.04
65355099999,1.98,2.12
65361099999,0.27,0.36
65376099999,1.08,1.06
65387099999,-3.69,-3.87
65472099999,-0.4,-0.42
65501099999,1.14,1.64
65502099999,-0.79,-1.1
65503099999,4.47,4.43
65505099999,1.91,2.16
65507099999,-1.19,-1.14
65510099999,-3.92,-4.34
65516099999,-1.61,-2.15
65518099999,-2.5,-2.84
65522099999,-2.97,-3.25
65545099999,2.53,2.62
65557099999,-5.37,-5.02
65560099999,5.96,4.48
65562099999,-2.29,-2.57
65563099999,0.1,0.1
65578099999,-8.63,-6.1
65585099999,-4.15,-2.97
65592099999,-0.02,-0.01
65594099999,-3.74,-2.99
65599099999,4.31,3.37
67002099999,-0.24,-0.1
67005099999,-2.36,-1.96
67009099999,0.36,0.31
67012099999,5.57,4.39
67023099999,9.78,7.86
67027099999,-0.46,-0.33
67083099999,0.89,0.78
67095099999,-3.07,-1.74
67137099999,-2.27,-2.18
67197099999,0.8,0.54
67215099999,-0.98,-1.02
67237099999,-3.56,-3.09
67283099999,-3.06,-2.62
67297099999,4.78,3.26
67341099999,-4.13,-4.0
67665099999,3.56,2.96
67775099999,-0.57,-0.73
68014099999,0.45,0.8
68018099999,-1.39,-2.39
68029099999,-4.61,-8.24
68032099999,1.39,2.34
68054099999,-1.49,-2.59
68110099999,1.14,2.5
68112099999,0.06,0.16
68240099999,-3.22,-6.07
68242099999,1.65,3.62
68263099999,4.61,6.2
68267099999,1.72,3.26
68312099999,-1.18,-2.67
68368099999,10.05,11.25
68424099999,-0.13,-0.3
68438099999,-0.27,-0.58
68442099999,2.63,4.51
68461099999,0.88,1.52
68487099999,-1.05,-2.02
68512099999,0.01,0.04
68527099999,-0.75,-2.65
68538099999,-0.65,-1.66
68587099999,0.33,0.4
68588099999,-0.23,-0.24
68591099999,1.01,1.01
68618099999,0.12,0.44
68668099999,-0.69,-1.19
68712099999,0.33,1.39
68714099999,0.71,2.55
68717099999,-0.55,-1.78
68727099999,-0.63,-2.11
68752099999,1.1,2.3
68816099999,1.34,2.63
68828099999,-3.56,-4.81
68842099999,-0.85,-1.28
68858099999,-1.24,-1.67
68906099999,0.06,0.05
68916099999,0.45,1.29
68920099999,1.59,2.95
68928099999,-0.35,-0.75
68994099999,2.79,4.28
69015093121,-0.27,-1.12
70026027502,0.52,3.77
70063727406,-0.52,-7.68
70086027401,0.12,1.09
70133026616,0.22,1.03
70174026533,0.54,2.21
70178026529,0.31,1.26
70194026413,1.5,37.78
70200026617,1.03,3.64
70204026703,-1.97,-7.74
70207026627,0.96,4.84
70219026615,-0.28,-0.91
70231026510,0.65,2.27
70232026516,1.72,15.8
70246026512,3.24,16.15
70251026528,-0.24,-0.5
70259026523,0.05,0.14
70260026435,-4.03,-11.11
70261026411,1.32,5.16
70267026415,-0.73,-2.39
70271026425,0.48,2.02
70273026451,-0.51,-1.46
70273526409,0.07,0.44
70291026412,-0.11,-0.37
70296026410,0.7,0.74
70308025713,1.25,3.93
70316025624,-0.92,-1.95
70326025503,0.72,2.62
70340025506,-0.2,-0.47
70341025507,-0.45,-1.19
70350025501,-0.31,-0.44
70361025339,0.59,0.5
70362025335,1.55,5.25
70362625323,1.78,2.86
70367025322,3.84,16.74
70371025333,1.44,1.89
70381025309,1.59,2.76
70386025329,6.0,11.63
70395025325,0.86,0.77
70398025308,-2.79,-3.49
70454025704,4.78,9.56
71032099999,0.84,2.72
71043099999,-0.42,-1.92
71044099999,-1.05,-3.85
71045099999,5.94,24.85
71050099999,1.68,6.74
71051099999,0.01,0.05
71056399999,7.49,22.68
71060099999,0.95,2.0
71062099999,-1.32,-3.62
71066099999,-1.37,-3.75
71068099999,-0.09,-0.26
71075099999,-0.73,-1.45
71076099999,2.86,8.62
71077099999,0.82,1.94
71078099999,1.29,3.3
71079099999,0.73,1.58
71083099999,0.5,1.44
71101099999,1.87,3.84
71104099999,-1.89,-5.95
71108099999,0.93,1.44
71109099999,-1.26,-1.71
71110099999,-0.39,-0.76
71113099999,1.23,1.97
71114099999,0.22,0.22
71115099999,-1.44,-8.33
71116099999,3.23,7.61
71120099999,-0.39,-0.84
71121099999,0.03,0.07
71122099999,1.69,4.63
71123099999,0.21,0.54
71125099999,-0.62,-1.7
71129099999,-0.51,-1.32
71130099999,3.17,6.76
71131099999,2.08,5.02
71132099999,0.91,3.09
71133099999,4.88,14.13
71135099999,1.63,3.66
71137099999,-0.98,-2.35
71139099999,0.11,0.25
71140099999,4.02,8.51
71145099999,-0.2,-0.41
71147099999,-0.3,-0.59
71148099999,-0.15,-0.28
71150099999,3.99,10.0
71153099999,4.48,10.04
71154099999,0.15,0.32
71170099999,2.81,5.18
71188099999,-0.03,-0.04
71193099999,0.88,1.85
71196099999,0.24,0.44
71197099999,3.53,5.02
71200099999,1.32,2.92
71201099999,0.21,0.5
71203099999,0.02,0.08
71207099999,-0.83,-1.1
71211099999,0.33,0.67
71215099999,0.95,4.26
71216099999,1.3,3.28
71218099999,4.64,9.93
71222099999,-0.19,-0.66
71230099999,2.32,6.48
71231099999,-0.16,-0.57
71232099999,0.52,1.03
71234099999,0.02,0.05
71235099999,-2.34,-5.52
71236099999,0.55,1.46
71238099999,2.19,5.11
71240099999,-0.46,-1.75
71242099999,0.49,1.14
71243099999,-0.27,-0.77
71244099999,4.56,10.04
71246099999,0.21,0.67
71248099999,0.68,1.56
71249099999,-0.57,-1.75
71251099999,-2.38,-8.75
71254099999,0.52,1.82
71255099999,2.13,6.32
71260099999,1.42,2.9
71261099999,1.18,2.64
71263099999,-0.42,-0.89
71265099999,0.61,1.53
71270099999,0.53,0.95
71282099999,-8.85,-20.95
71319099999,-7.6,-18.16
71323099999,-2.12,-3.56
71368099999,-0.51,-1.24
71371099999,0.34,0.62
71372099999,0.79,1.5
71373099999,0.52,0.97
71376099999,0.62,1.19
71377099999,-1.39,-2.71
71378099999,0.5,1.21
71379099999,2.0,4.64
71381099999,2.5,13.66
71382099999,0.7,1.23
71383099999,2.62,5.43
71384099999,0.23,0.48
71392099999,-0.93,-1.75
71395099999,0.34,0.62
71397099999,1.25,2.13
71398099999,3.93,5.38
71400099999,-1.84,-2.32
71402099999,3.04,6.35
71406099999,-0.65,-1.37
71410099999,-2.23,-4.71
71411099999,0.11,0.14
71412099999,1.07,1.43
71415099999,-3.82,-6.1
71417099999,-1.58,-3.06
71421099999,-1.54,-4.36
71423099999,7.42,16.19
71425099999,-3.05,-5.9
71426099999,-0.32,-0.96
71427099999,-1.26,-2.33
71428099999,-1.24,-3.23
71429099999,-3.64,-5.6
71430099999,1.3,2.41
71431099999,-1.39,-1.87
71432099999,-0.39,-0.76
71433099999,-0.96,-6.98
71434099999,-2.02,-4.4
71435099999,-3.0,-4.79
71436099999,-0.31,-0.7
71440099999,0.44,1.33
71441099999,1.55,3.19
71442099999,1.5,3.88
71443099999,0.56,1.13
71444099999,3.29,6.64
71445099999,-1.03,-4.29
71446099999,0.45,1.2
71447099999,-0.27,-0.58
71448099999,1.83,3.77
71450099999,0.6,1.33
71451099999,0.6,1.6
71452099999,-0.44,-1.08
71453099999,-0.68,-2.03
71454099999,2.42,4.5
71455099999,-0.6,-1.77
71456099999,0.85,1.86
71457099999,1.23,3.49
71458099999,-0.46,-1.54
71459099999,1.99,5.48
71460099999,-3.08,-46.87
71465099999,-2.21,-30.4
71472099999,1.77,3.65
71473099999,-2.94,-9.79
71475099999,-2.09,-2.51
71476099999,-0.13,-0.19
71477099999,-1.17,-2.65
71478099999,1.14,1.68
71479099999,-0.15,-0.21
71481099999,-1.75,-4.66
71482099999,3.28,4.41
71483099999,0.84,1.59
71484099999,0.69,1.27
71485099999,-1.07,-1.81
71486099999,0.59,2.19
71487099999,-0.81,-2.24
71488099999,1.06,2.37
71496099999,2.3,5.11
71501099999,-1.7,-10.45
71505099999,2.84,7.2
71510099999,0.88,2.48
71511099999,0.07,0.18
71512099999,-0.38,-0.58
71514099999,0.75,1.72
71516099999,-7.46,-12.92
71523099999,0.41,2.55
71524099999,-0.38,-0.68
71527099999,-0.98,-1.39
71538099999,2.18,3.56
71551099999,-0.21,-0.48
71599099999,-2.15,-2.58
71600099999,-1.61,-2.36
71603099999,-1.44,-2.23
71607099999,-1.05,-1.52
71609099999,-2.51,-3.45
71610099999,0.14,0.22
71611099999,-0.07,-0.1
71612099999,0.37,0.68
71614099999,0.99,1.57
71616099999,1.1,2.27
71617099999,0.32,0.76
71618099999,-0.77,-1.63
71619099999,-1.47,-2.61
71621099999,-0.37,-0.67
71624099999,-0.21,-0.4
71625099999,-1.24,-3.44
71627094792,0.19,0.36
71628099999,-0.22,-0.44
71631099999,0.18,0.27
71632099999,-1.6,-2.25
71633099999,-0.39,-0.73
71675099999,-0.94,-3.16
71700099999,-1.23,-2.07
71702099999,2.45,3.61
71705099999,-0.49,-0.66
71706099999,0.49,0.71
71707099999,-1.58,-2.24
71709099999,-1.0,-1.81
71710099999,-1.85,-3.23
71712099999,-0.36,-0.69
71713099999,2.65,4.15
71714099999,-1.29,-2.0
71715099999,0.61,1.09
71718099999,0.7,1.45
71719099999,-0.79,-1.32
71720099999,0.79,1.58
71721099999,2.49,4.43
71723099999,1.27,2.8
71724099999,-3.33,-8.26
71725099999,1.27,2.21
71726099999,1.71,4.0
71727099999,-1.62,-3.7
71728099999,2.04,4.12
71730099999,0.85,1.63
71731099999,0.18,0.36
71733099999,1.28,2.67
71734099999,-0.52,-1.25
71738099999,-0.06,-0.12
71748099999,1.07,2.26
71768099999,-0.88,-4.14
71770099999,0.6,1.81
71774099999,5.84,11.3
71775099999,2.42,3.35
71776099999,1.89,5.9
71777099999,2.09,4.91
71780099999,-2.63,-3.9
71782099999,0.29,0.83
71783099999,0.14,0.36
71784099999,-0.09,-0.11
71785099999,0.01,0.02
71799099999,0.15,0.26
71800099999,-0.32,-0.47
71801099999,-2.42,-3.46
71803099999,-0.64,-1.11
71805099999,0.35,0.48
71807099999,-2.78,-4.66
71808099999,2.12,4.31
71809099999,-0.79,-1.49
71810099999,0.82,1.86
71813099999,0.1,0.19
71814099999,0.99,1.78
71815099999,0.25,0.42
71816099999,0.37,0.81
71818099999,-0.95,-1.82
71819099999,-0.14,-0.26
71823099999,3.81,6.98
71825099999,1.11,3.16
71826099999,1.4,4.75
71827099999,0.1,0.25
71828099999,-2.01,-4.47
71829099999,-0.27,-0.6
71831099999,-0.86,-1.89
71832099999,-2.4,-5.08
71834099999,-0.32,-0.69
71841099999,-0.16,-0.3
71842099999,-0.84,-1.53
71845099999,1.02,2.29
71846099999,1.89,4.14
71848099999,-0.47,-1.34
71850099999,-0.33,-0.55
71851099999,-0.69,-1.3
71854099999,-0.23,-0.55
71858099999,0.97,2.12
71861099999,1.54,3.41
71862099999,0.08,0.2
71865099999,1.15,2.59
71867099999,0.62,1.38
71868099999,2.89,5.17
71869099999,-2.25,-5.47
71871099999,0.72,1.73
71872099999,0.12,0.26
71876099999,0.31,0.68
71877099999,-0.01,-0.04
71878099999,0.58,1.32
71880099999,0.13,0.39
71882099999,-1.07,-2.29
71883099999,-1.98,-3.07
71887099999,0.31,1.04
71888099999,-0.33,-1.08
71889099999,-0.85,-3.31
71892099999,0.68,1.43
71893099999,-0.49,-0.8
71894099999,-2.14,-2.35
71896099999,-1.31,-3.77
71900099999,1.77,4.64
71902099999,-1.44,-3.19
71906099999,-0.43,-1.59
71907099999,2.02,5.68
71912099999,2.13,4.78
71915099999,-0.34,-1.3
71917099999,4.34,19.33
71920099999,-1.13,-2.21
71922099999,-0.93,-2.0
71923099999,1.94,6.08
71924099999,0.81,3.63
71925099999,-0.29,-1.81
71926099999,-0.03,-0.12
71927099999,0.65,1.51
71928099999,2.67,5.89
71930099999,-4.43,-8.78
71933099999,-0.23,-0.68
71934099999,0.09,0.25
71935099999,0.8,2.34
71936099999,-0.61,-2.51
71938099999,-2.96,-10.99
71940099999,-1.21,-3.21
71943099999,2.26,5.1
71944099999,3.96,10.13
71945099999,0.75,1.85
71946099999,1.18,3.14
71949099999,0.35,1.85
71950099999,0.54,1.8
71951099999,-0.12,-0.17
71966099999,1.19,3.84
71967099999,2.18,5.17
71984099999,0.61,3.91
72201012836,-0.99,-0.85
72201512850,2.08,1.92
72202012839,1.9,1.62
72202612826,-1.82,-1.53
72203012844,-4.66,-3.49
72204012838,-5.52,-7.42
72205012815,0.31,0.36
72205712854,-1.41,-2.5
72206013889,-0.8,-0.77
72206593837,0.57,0.64
