stationid,absolute_increase_per_year,relative_increase_per_year_in_% (absolute_increase / middle_value_from_all_years)
56385099999,-3.5,-1.88
56444099999,-4.34,-11.77
56462099999,-0.61,-0.94
56492099999,10.87,9.45
56571099999,2.45,2.63
56586099999,1.53,2.38
56651099999,9.78,13.51
56671099999,9.15,10.54
56684099999,-6.65,-9.14
56691099999,2.47,2.57
56739099999,4.5,4.58
56748099999,1.95,2.71
56751099999,7.03,7.42
56763099999,-1.57,-3.45
56768099999,4.4,6.74
56778099999,9.84,12.18
56786099999,-0.17,-0.2
56838099999,8.38,8.19
56886099999,6.27,7.86
56946099999,-0.54,-0.65
56951099999,1.96,2.21
56954099999,0.56,0.46
56959099999,-5.65,-6.38
56964099999,3.18,3.52
56966099999,-1.63,-2.23
56969099999,1.21,1.02
56977099999,-3.33,-2.3
56985099999,0.33,0.47
57046099999,-3.67,-4.66
57067099999,-5.44,-11.03
57071099999,10.7,20.22
57083099999,2.45,3.76
57127099999,-2.35,-2.75
57178099999,4.81,5.26
57193099999,2.93,3.35
57237099999,-5.76,-3.85
57245099999,-1.08,-1.51
57259099999,1.04,1.55
57265099999,-6.81,-10.71
57279099999,3.63,4.38
57290099999,-5.92,-7.31
57297099999,-7.44,-7.24
57306099999,6.36,5.25
57328099999,-7.72,-6.14
57348099999,5.5,5.55
57378099999,-10.09,-9.92
57399099999,-6.48,-5.05
57411099999,-12.73,-10.81
57426099999,4.97,3.57
57447099999,-2.84,-1.95
57461099999,-1.97,-1.81
57476099999,-3.96,-4.39
57494099999,-7.3,-5.1
57516099999,-8.22,-6.62
57554099999,-11.3,-7.77
57584099999,6.03,5.22
57598099999,2.21,1.48
57633099999,10.9,7.25
57655099999,-2.97,-2.08
57662099999,-6.83,-6.91
57687099999,0.38,0.29
57707099999,1.55,1.52
57731099999,3.19,3.01
57745099999,8.87,7.19
57766099999,12.21,10.79
57776099999,-4.08,-2.26
57793099999,13.65,8.6
57799099999,11.3,8.41
57816099999,7.21,6.33
57832099999,5.53,4.9
57845099999,2.05,1.5
57853099999,0.92,0.93
57866099999,8.43,7.57
57902099999,-9.99,-8.77
57916099999,-1.82,-1.68
57922099999,0.54,0.42
57932099999,15.95,13.49
57957099999,6.05,3.09
57972099999,-10.34,-7.85
57993099999,0.23,0.2
58027099999,10.28,12.27
58040099999,-2.95,-2.85
58102099999,1.65,1.95
58150099999,12.16,12.22
58203099999,-3.51,-4.11
58208099999,18.21,15.32
58221099999,-8.69,-10.04
58238099999,2.15,1.64
58251099999,11.86,10.57
58265099999,2.4,1.96
58314099999,-0.44,-0.32
58321099999,8.68,7.17
58338099999,1.54,1.31
58345099999,12.0,9.63
58362099999,3.85,3.23
58424099999,6.39,3.57
58437099999,48.91,16.59
58457099999,-5.13,-3.86
58472099999,8.72,7.53
58477099999,23.09,13.01
58506099999,3.66,1.63
58527099999,2.81,1.66
58556099999,9.95,6.98
58569099999,-1.68,-1.08
58606099999,3.53,2.27
58633099999,10.3,6.81
58646099999,9.95,7.21
58666099999,-17.9,-10.75
58715099999,2.61,1.8
58725099999,9.15,5.56
58730099999,4.49,2.54
58731099999,-3.83,-2.69
58754099999,-19.19,-9.63
58813099999,9.51,6.39
58834099999,-3.9,-2.96
58847099999,2.53,1.77
58911099999,-1.76,-1.37
58921099999,-0.49,-0.37
58926099999,-1.76,-1.66
58931099999,-14.56,-9.42
58944099999,1.57,1.09
58968099999,-32.16,-18.8
58974099999,-19.94,-12.72
59007099999,1.22,1.32
59023099999,-5.39,-4.15
59046099999,-12.67,-8.53
59058099999,-16.86,-10.23
59072099999,-4.94,-3.89
59082099999,1.53,0.99
59087099999,-4.09,-2.08
59096099999,-12.36,-9.11
59102099999,-10.55,-8.1
59117099999,-7.59,-5.39
59134099999,-1.39,-1.17
59158099999,-15.68,-13.07
59209099999,-5.62,-5.08
59211099999,-5.75,-7.48
59254099999,-6.23,-4.11
59265099999,2.51,1.93
59278099999,0.07,0.05
59287099999,11.77,6.13
59293099999,-14.75,-9.28
59316099999,-8.28,-5.94
59358099999,-3.2,-2.22
59417099999,-1.67,-1.46
59431099999,-0.47,-0.35
59456099999,6.14,2.77
59493099999,-4.45,-2.68
59501099999,-1.67,-0.97
59559099999,-25.62,-12.9
59562099999,-1.02,-0.54
59567099999,-20.8,-8.32
59632099999,-3.93,-1.61
59644099999,-11.87,-5.68
59658099999,-10.91,-6.96
59663099999,-14.75,-5.72
59673099999,-28.43,-11.72
59758099999,-3.22,-1.49
59792099999,-16.53,-15.86
59838099999,-3.63,-2.31
59845099999,-0.59,-0.26
59855099999,-12.29,-5.42
59948099999,-11.02,-6.67
59981099999,-1.27,-0.7
59985099999,-3.94,-2.84
59997099999,-6.04,-2.4
60001099999,-1.52,-6.35
60005099999,-0.66,-1.69
60015099999,-0.24,-0.41
60020099999,-2.0,-10.22
60025099999,-0.39,-2.15
60035099999,-3.32,-26.29
60040099999,-0.61,-5.0
60060099999,-3.3,-15.66
60101099999,0.51,1.02
60105099999,-4.26,-7.95
60107099999,-5.09,-17.33
60115099999,-0.2,-0.7
60127099999,-4.85,-15.19
60135099999,-3.79,-8.06
60141099999,-5.21,-10.63
60150099999,-6.8,-17.8
60155099999,1.62,4.66
60156099999,-1.51,-4.32
60185099999,-1.67,-7.04
60191099999,-1.52,-4.93
60195099999,4.24,20.76
60210099999,5.11,31.82
60252099999,0.0,0.0
60265099999,-1.8,-15.28
60285099999,0.66,9.28
60318099999,-4.38,-9.79
60338099999,-6.39,-22.93
60340099999,-5.78,-24.82
60351099999,0.98,1.59
60355099999,3.09,6.43
60360099999,1.06,1.96
60390099999,-2.97,-5.14
60402099999,-6.79,-11.36
60419099999,-4.17,-11.42
60425099999,1.94,6.98
60430099999,-1.71,-4.08
60444099999,0.18,0.51
60445099999,0.46,1.41
60457099999,-1.98,-8.33
60468099999,-1.39,-5.34
60475099999,-1.9,-7.7
60490099999,-3.41,-10.32
60507099999,0.92,4.11
60511099999,-0.85,-2.0
60515099999,0.71,6.79
60522099999,1.66,5.83
60525099999,-0.57,-3.6
60531099999,0.08,0.28
60535099999,0.18,1.0
60536099999,-2.29,-9.31
60549099999,-1.68,-4.98
60550099999,-3.08,-14.21
60560099999,-6.75,-39.15
60571099999,-0.43,-3.64
60580099999,-3.35,-30.0
60656099999,0.0,0.0
60710099999,-0.97,-1.47
60714099999,-0.66,-1.55
60715099999,-2.34,-4.22
60720099999,0.69,1.22
60725099999,-0.55,-1.14
60734099999,-2.45,-13.31
60735099999,2.02,7.47
60738099999,-0.49,-1.89
60740099999,3.74,11.06
60745099999,-1.51,-6.4
60748099999,-2.14,-14.15
60750099999,-1.04,-5.8
60760099999,-2.45,-22.17
60765099999,-2.9,-15.5
60769099999,-3.51,-11.52
60770099999,2.69,30.56
60775099999,0.09,0.92
61024099999,1.32,5.96
61036099999,-2.73,-11.17
61045099999,2.44,11.83
61052099999,6.54,10.68
61075099999,4.25,10.96
61080099999,7.05,18.13
61085099999,10.92,26.04
61091099999,7.71,24.17
61096099999,-4.67,-13.33
61099099999,8.6,11.82
61230099999,-1.3,-5.58
61233099999,0.22,0.67
61257099999,2.22,4.7
61265099999,-3.55,-9.49
61272099999,-2.18,-11.43
61291099999,-3.11,-2.78
61293099999,5.49,10.86
61296099999,-2.88,-5.58
61297099999,-9.34,-12.43
61442099999,5.71,23.31
61612099999,2.13,13.1
61627099999,4.52,10.6
61630099999,-7.2,-11.61
61641099999,4.2,7.72
61666099999,8.34,24.8
61679099999,-3.25,-4.34
61687099999,-4.25,-5.46
61695099999,1.49,1.24
61697099999,23.33,20.51
61698099999,5.13,4.96
61699099999,-13.59,-18.86
61832099999,26.8,13.61
61901099999,-6.59,-20.63
61902099999,1.89,4.41
61967070701,-19.82,-5.79
61972099999,1.9,4.89
61974099999,-3.37,-1.89
61976099999,-5.9,-3.44
61980099999,5.91,2.54
61986099999,-25.69,-18.36
61988099999,-3.14,-1.75
61990099999,12.15,5.13
61995099999,-6.49,-2.82
61996099999,2.28,2.15
61997099999,-3.96,-3.45
61998099999,3.91,6.45
62016099999,4.09,12.33
62306099999,-1.31,-7.86
62318099999,7.8,24.91
62333099999,1.68,26.79
62440099999,1.54,22.81
63450099999,4.77,6.89
63612099999,4.17,16.88
63661099999,3.09,2.13
63671099999,3.05,7.18
63695099999,6.77,6.5
63708099999,1.56,1.05
63714099999,-16.15,-16.31
63717099999,-5.04,-3.89
63720099999,-6.57,-6.64
63723099999,-0.28,-0.42
63740099999,-11.12,-14.0
63756099999,0.69,1.17
63791099999,3.21,6.75
63793099999,-1.15,-1.98
63820099999,13.42,9.33
63894099999,-1.81,-1.04
63980099999,1.02,0.41
64210099999,8.38,9.5
64400099999,-0.0,-0.0
64450099999,-10.4,-9.59
64500099999,-6.56,-2.92
64501099999,-5.82,-3.39
64551099999,-17.24,-4.76
64650099999,8.42,9.1
64700099999,-11.09,-15.45
64750099999,-1.01,-1.18
64860099999,0.0,0.0
64910099999,-8.42,-3.79
65306099999,-0.6,-1.16
65319099999,10.64,13.81
65330099999,3.11,4.01
65335099999,-11.79,-18.68
65338099999,-1.47,-2.78
65344099999,0.33,0.35
65352099999,1.14,2.39
65355099999,5.7,6.52
65361099999,4.88,6.08
65376099999,2.82,3.66
65387099999,-5.23,-9.29
65472099999,0.94,1.85
65501099999,-1.36,-4.85
65502099999,-0.15,-0.38
65503099999,4.29,6.47
65505099999,1.34,2.18
65507099999,-0.54,-0.66
65510099999,-3.85,-4.87
65516099999,-3.18,-6.04
65518099999,-13.37,-20.44
65522099999,-6.22,-10.82
65545099999,2.59,4.25
65557099999,-7.89,-8.15
65560099999,14.26,9.45
65562099999,-4.12,-7.85
65563099999,-8.94,-10.23
65578099999,-7.45,-5.65
65585099999,-13.29,-11.29
65592099999,-4.53,-2.62
65594099999,-14.85,-14.64
65599099999,12.4,10.08
67002099999,-6.58,-2.32
67005099999,-6.83,-6.37
67009099999,2.26,2.29
67012099999,16.23,8.99
67023099999,57.61,20.39
67027099999,4.25,3.98
67083099999,0.54,0.43
67095099999,-10.77,-3.55
67137099999,-6.4,-5.52
67197099999,2.27,1.23
67215099999,5.11,6.0
67237099999,-6.0,-5.58
67283099999,-3.74,-3.1
67297099999,8.47,6.61
67341099999,-8.78,-11.42
67665099999,7.47,11.67
67775099999,0.78,1.12
68014099999,0.05,0.14
68018099999,-3.92,-10.38
68029099999,-11.35,-23.74
68032099999,8.81,22.61
68054099999,-4.42,-18.94
68110099999,2.5,9.61
68112099999,2.16,10.88
68240099999,-3.49,-13.9
68242099999,4.95,15.56
68263099999,10.71,14.27
68267099999,6.9,11.11
68368099999,30.03,30.78
68424099999,-2.5,-11.47
68438099999,0.27,0.84
68442099999,6.01,13.48
68461099999,2.35,4.49
68487099999,-3.61,-13.18
68512099999,-0.74,-3.04
68527099999,-1.9,-21.82
68538099999,-2.53,-8.6
68587099999,5.0,5.27
68588099999,-0.86,-0.94
68591099999,1.08,1.35
68618099999,0.03,0.17
68714099999,1.59,7.76
68717099999,-1.73,-14.95
68727099999,-0.95,-7.15
68752099999,2.6,5.93
68816099999,3.52,7.77
68828099999,-8.88,-14.18
68842099999,-1.84,-3.57
68858099999,-4.91,-6.89
68906099999,-3.48,-1.72
68916099999,1.01,3.22
68920099999,3.62,7.44
68928099999,-1.88,-5.33
68994099999,7.95,6.11
70026027502,1.63,19.92
70063727406,-0.81,-70.71
70086027401,0.4,6.13
70133026616,3.41,15.57
70174026533,2.5,9.32
70178026529,0.28,1.56
70200026617,4.46,13.28
70204026703,0.33,5.71
70219026615,-0.15,-0.4
70231026510,1.84,5.65
70232026516,3.05,27.49
70246026512,3.27,32.14
70251026528,-2.11,-4.11
70259026523,0.79,2.03
70260026435,-16.45,-31.51
70261026411,2.87,10.92
70267026415,-1.34,-6.42
70271026425,1.65,7.28
70273026451,-1.57,-4.55
70273526409,0.09,0.67
70291026412,-0.89,-3.83
70296026410,3.84,2.26
70308025713,6.01,13.31
70316025624,-3.03,-4.18
70326025503,3.0,9.91
70340025506,1.19,2.9
70341025507,-0.37,-0.87
70350025501,-7.92,-6.69
70361025339,3.17,1.42
70362025335,2.53,9.7
70362625323,3.71,4.88
70367025322,14.51,29.7
70371025333,6.22,4.02
70381025309,4.71,5.26
70386025329,16.64,17.67
70395025325,4.76,1.86
70398025308,-14.35,-9.93
70454025704,21.33,17.44
71032099999,1.01,3.34
71043099999,-0.34,-1.48
71044099999,10.41,21.2
71045099999,18.04,39.23
71050099999,4.92,27.44
71051099999,-0.48,-3.88
71056399999,24.42,29.7
71060099999,2.36,4.6
71062099999,-4.92,-18.33
71066099999,-2.33,-7.28
71068099999,-0.98,-1.68
71075099999,-3.8,-7.15
71076099999,6.65,17.79
71077099999,1.12,2.43
71078099999,3.86,8.18
71079099999,1.11,2.43
71083099999,4.89,15.36
71101099999,5.66,7.66
71104099999,-3.09,-5.77
71108099999,2.8,3.17
71109099999,-7.39,-5.3
71110099999,0.96,1.03
71113099999,6.14,7.38
71114099999,4.56,3.41
71115099999,-2.87,-18.74
71116099999,18.62,25.14
71120099999,-0.71,-1.6
71121099999,0.53,1.65
71122099999,3.64,10.3
71123099999,0.17,0.56
71125099999,-2.1,-7.75
71129099999,-0.06,-0.18
71130099999,34.38,35.82
71131099999,2.39,9.02
71132099999,1.27,5.7
71133099999,19.72,21.43
71135099999,5.55,10.84
71137099999,2.8,6.64
71139099999,2.46,4.58
71140099999,7.25,16.34
71145099999,1.94,3.5
71147099999,-8.18,-19.97
71148099999,0.75,1.78
71150099999,9.96,27.09
71153099999,5.52,11.95
71154099999,-0.85,-1.65
71170099999,38.15,29.87
71188099999,-3.52,-4.35
71193099999,0.98,1.4
71196099999,-1.08,-1.51
71197099999,8.14,7.57
71200099999,2.39,5.41
71201099999,-3.83,-8.53
71203099999,1.12,2.65
71207099999,-10.26,-11.11
71211099999,2.08,3.92
71215099999,0.31,1.38
71216099999,6.17,9.99
71218099999,36.86,25.8
71222099999,2.29,5.56
71230099999,8.25,11.61
71231099999,-0.43,-3.4
71232099999,5.0,8.18
71234099999,1.99,4.48
71235099999,-4.84,-13.93
71236099999,1.12,3.91
71238099999,8.68,13.74
71240099999,-1.32,-17.75
71242099999,-0.04,-0.09
71243099999,0.49,1.91
71244099999,21.43,32.56
71246099999,0.16,0.79
71248099999,8.14,11.25
71249099999,-0.38,-2.33
71251099999,-2.29,-17.03
71254099999,2.66,12.13
71255099999,5.09,14.41
71260099999,6.66,8.9
71261099999,1.08,2.43
71263099999,-2.73,-4.74
71265099999,1.75,2.94
71270099999,3.31,4.3
71282099999,-12.86,-28.25
71319099999,-11.65,-19.89
71323099999,-2.07,-2.31
71368099999,0.73,1.43
71371099999,1.69,2.79
71372099999,6.2,7.62
71373099999,9.19,10.23
71376099999,1.67,2.48
71377099999,-3.41,-6.53
71378099999,1.06,2.15
71379099999,10.3,13.33
71381099999,6.35,18.88
71382099999,1.18,1.32
71384099999,1.71,3.02
71392099999,0.24,0.24
71395099999,-4.65,-5.32
71397099999,1.37,1.7
71398099999,17.8,19.82
71400099999,-1.18,-1.04
71402099999,3.75,5.72
71406099999,-2.89,-6.51
71410099999,-6.67,-18.1
71411099999,-0.7,-0.82
71412099999,0.59,0.57
71415099999,-3.19,-5.51
71417099999,-3.16,-5.45
71421099999,-0.14,-0.45
71423099999,59.25,57.96
71425099999,-6.79,-10.84
71427099999,-2.66,-4.67
71428099999,-4.47,-8.95
71429099999,-3.25,-4.0
71430099999,1.09,1.89
71434099999,-0.34,-0.63
71435099999,-7.59,-14.26
71436099999,-1.26,-3.76
71441099999,5.23,17.06
71442099999,12.96,17.57
71443099999,0.82,1.64
71444099999,9.92,15.65
71445099999,-2.73,-11.01
71446099999,2.01,4.06
71447099999,-0.02,-0.04
71448099999,13.24,15.21
71450099999,2.47,5.51
71451099999,2.3,5.54
71452099999,2.85,9.86
71453099999,-1.47,-8.94
71454099999,8.04,11.99
71455099999,-1.07,-9.26
71456099999,22.48,17.58
71457099999,7.39,16.09
71458099999,-1.14,-8.45
71459099999,6.85,18.81
71460099999,-1.56,-65.74
71472099999,-1.19,-2.4
71473099999,-11.34,-43.73
71475099999,-14.7,-13.56
71477099999,0.72,0.89
71478099999,5.99,6.74
71479099999,-2.2,-3.06
71481099999,-3.92,-13.92
71482099999,-2.0,-2.44
71484099999,5.05,6.04
71485099999,-12.36,-17.29
71486099999,0.15,0.64
71487099999,-1.18,-4.17
71488099999,4.95,7.72
71496099999,60.36,25.04
71501099999,-3.36,-32.33
71505099999,10.05,15.1
71510099999,5.28,11.56
71511099999,3.95,8.18
71512099999,-6.48,-7.05
71514099999,3.46,5.91
71516099999,-15.88,-29.52
71524099999,0.48,0.61
71538099999,3.23,3.76
71551099999,0.38,0.92
71599099999,-14.67,-13.52
71600099999,0.95,1.16
71603099999,-7.39,-7.69
71607099999,-7.9,-9.4
71609099999,-2.54,-2.0
71610099999,-1.58,-1.8
71611099999,15.77,10.47
71612099999,2.94,3.4
71614099999,4.69,4.04
71616099999,3.01,4.45
71617099999,-1.7,-3.09
71618099999,-1.76,-3.1
71619099999,-3.74,-4.49
71621099999,-0.17,-0.23
71624099999,0.09,0.14
71625099999,0.51,1.16
71627094792,3.05,4.06
71628099999,3.12,4.73
71631099999,1.39,1.68
71633099999,0.2,0.25
71675099999,4.8,12.64
71700099999,-12.46,-13.7
71702099999,11.54,9.71
71705099999,-1.22,-1.29
71706099999,11.95,8.58
71707099999,-10.22,-10.26
71709099999,-3.45,-4.83
71710099999,-2.34,-3.43
71712099999,-0.35,-0.59
71713099999,8.26,9.05
71714099999,3.96,3.89
71715099999,2.15,4.28
71718099999,0.49,0.72
71719099999,-5.34,-10.32
71720099999,-0.53,-0.91
71721099999,9.6,10.25
71723099999,8.3,11.23
71724099999,-5.97,-12.78
71725099999,-3.41,-4.19
71726099999,3.42,6.74
71727099999,-6.33,-10.35
71728099999,7.31,10.52
71730099999,2.44,2.91
71731099999,0.84,1.17
71733099999,10.07,13.08
71734099999,-3.86,-6.04
71738099999,3.93,5.21
71748099999,23.24,14.54
71768099999,-3.03,-26.5
71770099999,3.57,6.71
71774099999,3.67,6.95
71775099999,2.23,2.43
71776099999,7.64,12.38
71777099999,8.55,14.26
71780099999,-7.66,-10.8
71782099999,4.11,13.14
71783099999,-2.21,-4.33
71784099999,-0.26,-0.3
71785099999,-0.01,-0.02
71799099999,-2.73,-3.46
71800099999,-9.63,-13.05
71801099999,-5.63,-5.03
71803099999,-3.46,-3.81
71807099999,-3.93,-6.63
71808099999,5.95,8.05
71809099999,-1.84,-1.93
71810099999,3.9,6.95
71813099999,5.88,6.86
71814099999,9.33,14.03
71815099999,2.52,1.71
71816099999,5.64,7.75
71818099999,-7.09,-10.27
71819099999,2.52,3.22
71823099999,20.62,10.54
71825099999,1.38,2.55
71826099999,2.91,7.2
71827099999,-0.65,-1.29
71828099999,-8.35,-14.61
71829099999,-5.07,-8.92
71831099999,-1.68,-1.86
71832099999,-3.69,-10.63
71834099999,-3.67,-6.82
71841099999,29.57,27.27
71842099999,-4.53,-5.26
71845099999,5.5,9.23
71846099999,6.16,20.26
71848099999,0.29,1.04
71850099999,2.88,4.48
71851099999,2.78,4.18
71854099999,-2.05,-4.36
71858099999,3.3,8.98
71861099999,10.32,18.55
71862099999,0.3,0.88
71865099999,10.13,19.01
71867099999,1.47,3.41
71868099999,7.7,12.58
71869099999,-3.24,-8.98
71871099999,7.61,11.78
71872099999,0.32,0.61
71876099999,-1.27,-3.42
71877099999,-0.14,-0.37
71878099999,1.24,2.92
71880099999,-0.44,-0.67
71882099999,-4.07,-6.74
71883099999,-3.97,-4.6
71887099999,1.0,2.27
71888099999,0.96,2.78
71889099999,-1.43,-4.58
71892099999,-0.39,-0.67
71893099999,-2.44,-3.24
71894099999,1.84,1.54
71896099999,-3.7,-7.54
71900099999,11.28,16.52
71902099999,-5.34,-12.22
71906099999,-1.44,-4.9
71907099999,6.46,12.37
71912099999,2.33,5.06
71915099999,-1.74,-8.1
71917099999,62.59,47.86
71920099999,-2.66,-2.99
71922099999,1.51,2.81
71924099999,0.88,4.91
71925099999,-0.05,-0.48
71926099999,0.33,1.67
71927099999,-0.14,-0.24
71928099999,16.99,23.68
71930099999,-7.23,-13.12
71933099999,0.22,0.69
71934099999,0.47,1.5
71935099999,3.83,9.92
71936099999,-1.44,-8.22
71938099999,-3.54,-16.62
71940099999,-2.86,-6.5
71943099999,2.56,4.92
71944099999,3.05,5.86
71945099999,1.27,2.97
71946099999,3.92,11.39
71949099999,1.0,7.21
71950099999,2.17,5.97
71951099999,3.08,2.81
71966099999,2.16,7.91
71967099999,12.8,18.05
71984099999,1.28,15.04
72201012836,-5.84,-5.05
72201512850,4.27,4.27
72202012839,12.59,8.36
72202612826,-3.11,-2.61
72203012844,-17.64,-11.14
72204012838,-6.97,-8.31
72205012815,-0.8,-0.83
72205712854,-7.33,-14.76
72206013889,-8.39,-8.6
72206593837,-0.14,-0.14
72206603853,-1.52,-1.85
72207003822,8.13,6.71
72208013880,7.2,6.13
72208593831,6.49,6.67
72210492806,6.81,10.12
72210612835,-3.64,-2.93
72211012842,3.53,3.16
72212012833,3.57,3.94
72213713878,8.37,7.76
72214093805,-2.79,-2.11
72216013869,3.58,4.74
72216693845,4.3,5.16
72217003813,4.5,4.75
72217513860,5.97,7.1
72218003820,4.79,5.17
72219013874,10.31,10.2
72220012832,7.55,5.77
72221013858,-8.12,-6.48
72221513884,-2.77,-2.18
72222313899,-3.48,-2.33
72222503855,-4.54,-3.92
72222693841,-7.7,-6.58
72223013894,-4.55,-2.96
72223513838,-2.89,-4.0
72224603844,7.39,7.5
72225013829,2.5,2.48
72225593842,3.25,3.39
72226013895,4.65,4.64
72226513821,12.03,10.52
72226703878,3.51,5.8
72226903850,3.15,2.86
72227013864,7.55,10.26
72228013876,6.65,5.22
72228693806,13.95,13.34
72228713871,-2.19,-2.46
72231012916,1.17,0.78
72231553917,4.15,3.14
72231612958,-5.54,-6.26
72234013865,9.09,7.36
72234503866,6.21,7.54
72235003940,15.68,11.24
72235893919,-2.58,-2.0
72239003931,20.39,15.1
72240003937,15.69,10.64
72240513976,18.61,12.41
72241012917,28.9,16.75
72242012923,15.62,14.64
72243012960,10.08,7.25
72244693987,9.54,8.37
72244813972,4.08,5.33
72247003901,1.69,2.39
72248013957,4.37,3.3
72248513944,-6.04,-5.34
72248613942,-2.3,-2.4
72248713935,7.21,5.51
72250012919,-7.54,-12.7
72250512904,11.39,24.41
72250612959,4.15,7.19
72251012924,9.51,11.06
72251512926,3.35,4.4
72251612928,6.52,12.25
72251712932,-0.39,-0.56
72252612947,-3.54,-7.21
72253012921,-7.47,-8.77
72253312962,-2.42,-4.92
72253512909,-5.23,-7.32
72253612911,-1.69,-2.53
72255012912,5.71,5.83
72255512935,9.78,7.22
72256013959,0.01,0.01
72257003933,-5.51,-10.98
72257603902,-10.51,-15.25
72259003927,4.22,5.08
72259513911,-6.22,-13.5
72259793985,5.18,7.94
72260003969,1.13,4.14
72261022010,0.06,0.11
72261522001,2.09,2.51
72262023055,4.12,19.05
72263023034,-1.0,-1.85
72265023023,-2.52,-9.09
72265623040,-2.83,-17.6
72266013962,2.7,4.39
72267023042,-3.19,-7.11
72268023009,2.02,7.55
72268623008,-0.79,-1.46
72268793033,-0.25,-0.81
72268893034,1.42,4.49
72270023044,1.04,6.84
72271093045,0.35,1.75
72273003124,3.59,16.59
72274023160,-1.74,-7.29
72274523109,-8.49,-22.17
72278023183,1.5,10.94
72278523111,-17.09,-35.98
72281023199,-0.46,-27.14
72286023119,-1.89,-13.77
72288023152,-1.03,-15.6
72288623130,0.9,13.01
72290693112,-1.04,-9.7
72290993115,-1.0,-68.17
72291093116,0.62,7.55
72292603154,-3.3,-22.83
72295023174,-0.75,-2.73
72297023129,-0.16,-1.11
72297793184,1.06,20.33
72303013714,-1.08,-1.13
72306013722,4.58,4.37
72306613713,-3.55,-3.31
72307513769,-6.15,-6.44
72308013737,-4.31,-3.36
72308513750,-1.91,-1.83
72308793735,-8.3,-8.63
72309013754,-11.39,-11.1
72309593719,1.53,1.12
72309693727,3.64,3.29
72310013883,14.29,14.69
72310613744,5.86,6.05
72311013873,2.5,2.5
72311913886,3.01,8.27
72312003870,6.65,7.01
72313993729,9.54,5.95
72314013881,-3.77,-4.52
72315003812,10.03,10.13
72317013723,-5.0,-6.09
72319393807,3.21,6.92
72320093801,11.61,16.61
72323003856,-0.51,-0.48
72323513896,3.54,4.18
72324013882,7.63,6.27
72326013891,1.41,1.56
72327013897,-1.35,-1.49
72330613825,9.57,8.4
72332093862,5.42,5.41
72334013893,1.64,1.38
72334603811,-0.22,-0.26
72334703809,-7.73,-10.17
72340313963,-8.38,-6.99
72340503930,-9.47,-8.37
72341793988,0.65,0.7
72341813977,-0.03,-0.05
72341993992,5.34,5.05
72344013964,-2.96,-2.73
72344593993,-5.96,-6.06
72349513987,-12.38,-14.3
72351013966,-6.38,-11.19
72352013902,-3.84,-6.02
72352593986,5.58,6.82
72353013967,-14.51,-16.38
72354013919,0.27,0.43
72355013945,1.77,2.13
72356013968,-9.52,-11.15
72356693950,7.49,8.33
72360023051,-2.08,-15.81
72362723081,-0.87,-2.94
72363023047,-10.07,-25.95
72365023050,-1.21,-9.59
72365623049,0.76,4.55
72365823090,-0.45,-4.75
72367623048,0.2,1.2
72367723054,2.05,6.87
72372323184,-0.18,-0.87
72374023194,0.2,2.79
72380523179,0.0,0.0
72381023114,-3.92,-63.02
72381523161,-0.2,-2.25
72383023187,0.26,1.99
72384023155,-0.33,-2.4
72386023169,0.37,5.04
72387003160,-1.24,-10.98
72389093193,-0.8,-4.7
72391093111,1.67,6.11
72392523190,-1.9,-8.47
72392793110,1.37,14.59
72394023273,-1.36,-3.51
72396593209,4.25,13.91
72401013740,2.15,2.07
72401693736,5.44,7.28
72402093739,-6.55,-7.09
72403093738,-7.85,-7.84
72403513773,1.79,2.25
72403793728,-3.45,-3.84
72404013721,5.31,4.96
72405013743,4.44,4.54
72406093721,0.19,0.19
72407093730,6.19,6.09
72407513735,-0.67,-0.79
72408013739,0.59,0.54
72408594732,-2.79,-4.97
72408813707,3.6,3.55
72409514792,-2.79,-5.66
72409614706,-10.6,-13.1
72410013733,8.86,9.26
72410613728,-2.46,-3.23
72411013741,7.96,8.31
72412003872,-3.04,-4.38
72414013866,1.62,2.37
72417013729,4.09,4.71
72417613736,4.79,6.33
72417713734,0.62,0.86
72421093814,-0.39,-0.42
72422093820,-2.81,-2.58
72423093821,-7.45,-6.93
72423513810,-4.04,-8.74
72424013807,-4.1,-4.24
72424303849,4.42,4.84
72425003860,-2.26,-2.88
72427303804,3.17,3.96
72427514894,8.92,18.11
72428014821,0.65,0.81
72428693824,-0.4,-0.63
72429093815,-0.43,-0.52
72429793812,5.08,6.9
72432093817,-0.41,-0.42
72433813802,1.65,1.89
72434013994,3.86,4.56
72434503966,2.61,4.07
72435003816,-4.53,-4.33
72438093819,-0.64,-0.73
72438614835,-0.87,-1.18
72439093822,1.11,1.31
72440013995,-8.46,-9.91
72445003945,-0.71,-0.84
72445514938,3.09,2.68
72445703938,-6.59,-8.2
72446003947,5.22,5.71
72446313988,-1.39,-2.51
72446713930,-9.3,-10.15
72447593909,5.1,11.55
72449013993,3.02,5.34
72450003928,-4.21,-5.4
72450503923,1.28,1.55
72450613986,-1.54,-5.32
72450713981,6.08,6.52
72451013985,1.04,1.96
72451523064,3.4,8.93
72452003957,3.92,9.34
72455013947,-16.06,-20.06
72455613989,-3.25,-5.65
72456013996,-4.59,-5.9
72456513920,4.34,9.8
72458013984,-5.7,-8.31
72458593997,-3.06,-8.19
72458603919,-4.24,-7.2
72462023061,-0.48,-3.66
72463523067,2.22,7.24
