stationid,absolute_increase_per_year, relative_increase_per_year_in_% (absolute_increase / middle_value)
47648099999,0.042,0.28
47649099999,0.123,0.94
47651099999,0.051,0.34
47653099999,0.119,0.72
47654099999,0.142,0.79
47655099999,0.014,0.07
47656099999,0.141,0.67
47657099999,0.076,0.44
47662099999,0.023,0.15
47663099999,0.034,0.11
47666099999,0.07,0.41
47668099999,0.022,0.12
47670099999,0.033,0.21
47672099999,0.05,0.3
47674099999,0.105,0.59
47675099999,0.072,0.31
47677099999,0.044,0.21
47678099999,0.025,0.13
47682099999,0.057,0.4
47684099999,0.148,0.89
47690099999,0.077,0.48
47740099999,0.027,0.21
47741099999,0.017,0.14
47742099999,0.009,0.07
47744099999,0.004,0.03
47746099999,0.02,0.16
47747099999,0.074,0.58
47750099999,0.059,0.47
47754099999,0.055,0.38
47755099999,0.038,0.29
47756099999,0.09,0.66
47759099999,0.011,0.07
47761099999,0.077,0.62
47762099999,0.033,0.22
47765099999,-0.011,-0.07
47766099999,0.172,1.06
47767099999,0.108,0.79
47768099999,0.091,0.71
47769099999,0.164,1.18
47770099999,0.064,0.47
47772099999,0.054,0.39
47776099999,0.237,1.45
47777099999,0.075,0.51
47778099999,0.046,0.21
47780099999,0.136,1.05
47784099999,0.114,0.67
47800099999,0.107,0.48
47805099999,0.166,0.83
47807099999,-0.009,-0.06
47809099999,0.062,0.39
47812099999,0.052,0.28
47813099999,0.132,0.73
47814099999,0.069,0.42
47815099999,0.013,0.08
47817099999,0.011,0.06
47818099999,0.164,0.71
47819099999,0.042,0.23
47821099999,0.111,0.5
47822099999,0.136,0.62
47823099999,0.12,0.62
47824099999,0.0,0.0
47827099999,0.036,0.19
47829099999,0.023,0.11
47830099999,0.022,0.1
47831099999,0.117,0.6
47835099999,0.082,0.36
47836099999,0.229,0.91
47837099999,0.032,0.17
47838099999,0.105,0.58
47843099999,-0.015,-0.08
47887099999,0.064,0.47
47890099999,0.109,0.87
47891099999,0.055,0.46
47892099999,0.038,0.24
47893099999,0.018,0.08
47895099999,0.1,0.65
47897099999,0.194,1.03
47898099999,0.093,0.43
47899099999,0.09,0.43
47909099999,0.034,0.19
47912099999,-0.077,-0.5
47918099999,0.006,0.04
47927099999,0.006,0.04
47929099999,0.094,0.55
47933042215,0.135,0.75
47936099999,0.044,0.26
47942099999,0.093,0.63
47945099999,0.013,0.09
47971042402,-0.008,-0.06
47991099999,-0.047,-0.45
48300099999,-0.041,-0.36
48303099999,0.022,0.15
48310099999,0.0,0.0
48315099999,0.036,0.27
48325099999,0.026,0.28
48327099999,-0.042,-0.35
48328099999,0.009,0.07
48329099999,0.086,0.72
48330099999,0.031,0.25
48331099999,0.012,0.09
48351099999,-0.008,-0.06
48352099999,0.081,0.54
48353099999,0.013,0.11
48354099999,0.015,0.11
48356099999,-0.017,-0.12
48357099999,0.026,0.14
48375099999,0.035,0.28
48376099999,0.004,0.03
48377099999,0.058,0.47
48378099999,-0.034,-0.23
48379099999,0.012,0.1
48380099999,-0.045,-0.34
48381099999,-0.061,-0.45
48383099999,0.007,0.05
48400099999,0.013,0.1
48403099999,-0.001,-0.01
48405099999,0.044,0.31
48407099999,0.029,0.19
48413099999,0.074,0.55
48416099999,0.01,0.07
48418099999,0.065,0.51
48421099999,0.03,0.24
48425099999,-0.004,-0.03
48426099999,-0.008,-0.06
48430099999,-0.017,-0.11
48431099999,0.024,0.18
48432099999,0.027,0.19
48450099999,0.016,0.13
48455099999,-0.016,-0.1
48456099999,-0.073,-0.48
48459099999,-0.021,-0.15
48460099999,-0.066,-0.48
48461099999,0.066,0.52
48462099999,0.036,0.28
48465099999,-0.046,-0.38
48475099999,0.01,0.08
48477099999,0.07,0.49
48478099999,0.234,1.76
48480099999,-0.021,-0.1
48500099999,-0.026,-0.21
48501099999,0.021,0.08
48517099999,0.058,0.43
48532099999,0.006,0.03
48550099999,0.045,0.31
48551099999,-0.045,-0.35
48552099999,0.085,0.49
48561099999,0.159,0.77
48564099999,-0.003,-0.02
48565099999,0.074,0.46
48566099999,0.006,0.04
48567099999,-0.019,-0.13
48568099999,0.047,0.29
48569099999,-0.051,-0.38
48570099999,0.049,0.33
48580099999,-0.004,-0.03
48583099999,0.111,0.63
48601099999,0.007,0.05
48615099999,0.084,0.44
48620099999,0.026,0.18
48647099999,0.074,0.44
48657099999,0.044,0.22
48665099999,0.039,0.26
48698099999,-0.07,-0.44
48803099999,-0.089,-0.58
48806099999,0.166,1.3
48808099999,-0.039,-0.26
48823099999,0.176,1.11
48826099999,0.072,0.46
48830099999,0.034,0.26
48839099999,-0.949,-4.2
48840099999,-0.018,-0.1
48845099999,0.431,2.6
48848099999,-0.213,-0.99
48852099999,0.162,0.67
48855099999,0.415,2.11
48870099999,-0.064,-0.33
48877099999,0.151,0.91
48887099999,0.049,0.38
48914099999,0.229,1.51
48917099999,0.27,1.54
48918099999,0.263,1.74
48920099999,0.159,0.95
48940099999,0.207,1.8
50136099999,0.053,0.77
50353099999,0.023,0.32
50434099999,0.119,1.63
50468099999,0.153,1.65
50527099999,0.004,0.06
50548099999,0.102,1.07
50557099999,0.091,1.03
50564099999,-0.002,-0.02
50603099999,-0.029,-0.43
50632099999,0.197,2.11
50658099999,0.012,0.14
50727099999,0.132,1.81
50745099999,0.027,0.32
50756099999,0.009,0.11
50774099999,0.042,0.53
50788099999,0.095,1.18
50844099999,0.014,0.17
50854099999,0.057,0.68
50888099999,0.037,0.47
50915099999,0.181,2.22
50949099999,0.001,0.01
50953099999,0.005,0.06
50963099999,0.083,0.94
50968099999,-0.002,-0.02
50978099999,0.067,0.8
50983099999,0.033,0.42
51053099999,0.16,2.65
51076099999,0.075,1.49
51087099999,0.083,1.46
51133099999,0.06,1.23
51156099999,0.123,2.36
51243099999,0.363,4.5
51288099999,0.254,3.88
51334099999,0.126,2.14
51379099999,0.163,2.47
51431099999,0.052,0.96
51463099999,0.225,2.9
51467099999,0.005,0.07
51495099999,-0.074,-1.42
51542099999,0.053,1.05
51573099999,0.111,1.89
51644099999,-0.005,-0.1
51656099999,-0.004,-0.06
51709099999,-0.021,-0.41
51711099999,-0.006,-0.1
51716099999,-0.049,-0.85
51730099999,-0.006,-0.12
51765099999,0.121,1.82
51777099999,-0.099,-1.45
51811099999,-0.03,-0.47
51818099999,0.078,1.15
51828099999,-0.042,-0.66
51886099999,0.013,0.31
52203099999,0.049,0.78
52267099999,0.03,0.7
52323099999,-0.01,-0.22
52378099999,0.023,0.47
52418099999,0.002,0.04
52436099999,0.011,0.24
52495099999,-0.008,-0.13
52533099999,0.157,2.76
52602099999,0.014,0.28
52652099999,-0.011,-0.24
52681099999,-0.016,-0.33
52713099999,0.071,1.34
52737099999,0.047,0.72
52754099999,0.007,0.12
52787099999,0.059,1.05
52818099999,-0.005,-0.14
52836099999,0.098,1.7
52866099999,0.013,0.21
52908099999,0.018,0.36
52996099999,0.015,0.23
53068099999,0.022,0.39
53083099999,0.015,0.23
53149099999,-0.02,-0.32
53192099999,0.066,0.97
53231099999,0.015,0.27
53276099999,0.08,1.11
53336099999,0.03,0.42
53352099999,-0.007,-0.11
53391099999,0.071,1.01
53463099999,0.03,0.36
53480099999,0.007,0.09
53487099999,-0.002,-0.02
53502099999,-0.025,-0.43
53513099999,-0.036,-0.52
53529099999,-0.009,-0.12
53543099999,0.002,0.03
53564099999,0.026,0.33
53588099999,0.058,0.66
53593099999,0.011,0.14
53614099999,0.036,0.51
53646099999,0.072,0.81
53673099999,0.031,0.36
53698099999,0.059,0.56
53705099999,-0.027,-0.41
53723099999,-0.01,-0.13
53764099999,-0.0,-0.01
53772099999,0.024,0.26
53787099999,0.008,0.09
53798099999,0.022,0.2
53845099999,0.021,0.23
53863099999,0.027,0.31
53898099999,-0.015,-0.13
53915099999,0.059,0.74
53923099999,0.021,0.26
53959099999,0.002,0.02
53975099999,0.003,0.03
54012099999,-0.004,-0.07
54026099999,0.022,0.24
54027099999,0.002,0.02
54049099999,-0.004,-0.05
54094099999,0.113,1.33
54096099999,0.066,0.82
54102099999,0.117,1.6
54115099999,-0.016,-0.19
54135099999,0.052,0.6
54157099999,0.024,0.27
54161099999,0.114,1.17
54186099999,0.011,0.14
54208099999,-0.024,-0.32
54218099999,0.002,0.02
54226099999,0.018,0.2
54236099999,0.063,0.61
54259099999,0.011,0.12
54273099999,0.013,0.15
54292099999,0.013,0.17
54308099999,0.021,0.25
54311099999,0.032,0.4
54324099999,-0.006,-0.06
54337099999,0.029,0.25
54342099999,-0.01,-0.09
54346099999,-0.048,-0.44
54374099999,0.015,0.17
54377099999,0.023,0.23
54386099999,0.009,0.13
54401099999,0.017,0.21
54405099999,0.024,0.3
54423099999,0.073,0.74
54436099999,0.023,0.19
54471099999,0.01,0.09
54493099999,0.016,0.12
54497099999,0.057,0.4
54511099999,0.013,0.12
54527099999,0.011,0.1
54534099999,-0.021,-0.18
54539099999,0.001,0.01
54602099999,0.005,0.04
54618099999,0.019,0.16
54662099999,0.089,0.79
54715099999,0.081,0.73
54725099999,0.056,0.5
54751099999,0.046,0.43
54753099999,0.022,0.2
54776099999,0.061,0.54
54808099999,0.01,0.09
54823099999,0.017,0.14
54826099999,0.012,0.09
54836099999,0.038,0.32
54843099999,-0.005,-0.05
54857099999,0.054,0.46
54863099999,0.007,0.06
54909099999,-0.143,-1.07
54916099999,0.034,0.27
54929099999,0.082,0.62
54945099999,0.045,0.35
55228099999,-0.037,-0.79
55279099999,0.024,0.45
55299099999,0.027,0.46
55472099999,0.003,0.06
55578099999,-0.023,-0.3
55591099999,0.045,0.7
55664099999,-0.046,-0.65
55696099999,0.023,0.4
55773099999,-0.009,-0.19
56004099999,0.021,0.44
56018099999,0.03,0.56
56021099999,0.002,0.04
56029099999,0.006,0.11
56033099999,0.142,2.61
56046099999,0.055,0.98
56065099999,0.022,0.37
56079099999,0.033,0.54
56080099999,0.02,0.32
56096099999,0.01,0.15
56106099999,-0.018,-0.31
56116099999,0.001,0.02
56137099999,-0.011,-0.18
56144099999,-0.001,-0.01
56146099999,0.026,0.41
56152099999,0.008,0.13
56167099999,0.022,0.34
56172099999,0.02,0.3
56182099999,0.039,0.64
56196099999,0.021,0.21
56247099999,-0.015,-0.21
56257099999,0.004,0.05
56287099999,0.014,0.13
56312099999,0.013,0.2
56357099999,0.008,0.1
56374099999,0.008,0.11
56385099999,0.038,0.39
56444099999,0.007,0.11
56462099999,-0.001,-0.01
56492099999,0.018,0.22
56571099999,0.011,0.11
56586099999,0.025,0.36
56651099999,0.026,0.27
56671099999,0.004,0.04
56684099999,0.025,0.3
56691099999,0.015,0.18
56739099999,0.001,0.0
56748099999,0.042,0.44
56751099999,0.019,0.18
56763099999,0.006,0.07
56768099999,0.033,0.33
56778099999,0.048,0.46
56786099999,-0.013,-0.13
56838099999,-0.015,-0.13
56886099999,0.031,0.33
56946099999,0.016,0.16
56951099999,0.02,0.21
56954099999,0.009,0.07
56959099999,0.015,0.14
56964099999,0.016,0.13
56966099999,-0.007,-0.07
56969099999,-0.007,-0.05
56977099999,0.02,0.13
56985099999,0.006,0.07
57036099999,-0.299,-5.25
57046099999,0.004,0.04
57067099999,0.038,0.43
57071099999,0.073,0.72
57083099999,0.038,0.33
57127099999,0.013,0.13
57178099999,0.041,0.36
57193099999,0.025,0.21
57237099999,0.031,0.23
57245099999,0.0,0.0
57259099999,0.02,0.21
57265099999,0.016,0.17
57279099999,0.049,0.47
57290099999,-0.044,-0.35
57297099999,-0.005,-0.03
57306099999,0.033,0.31
57328099999,0.03,0.27
57348099999,-0.029,-0.26
57378099999,0.015,0.13
57399099999,-0.016,-0.11
57411099999,0.033,0.34
57426099999,-0.012,-0.1
57447099999,0.015,0.12
57461099999,0.013,0.11
57476099999,-0.014,-0.12
57494099999,-0.049,-0.36
57516099999,0.02,0.21
57554099999,0.031,0.26
57584099999,0.002,0.02
57598099999,0.004,0.03
57633099999,0.018,0.18
57655099999,0.057,0.46
57662099999,0.013,0.11
57687099999,-0.013,-0.11
57707099999,0.067,0.88
57731099999,0.006,0.06
57745099999,0.041,0.38
57766099999,0.013,0.12
57776099999,-0.001,-0.01
57793099999,0.02,0.16
57799099999,0.035,0.26
57816099999,0.024,0.26
57832099999,0.036,0.39
57845099999,0.028,0.25
57853099999,-0.014,-0.13
57866099999,0.027,0.24
57902099999,0.015,0.14
57916099999,0.082,0.78
57922099999,0.06,0.62
57932099999,0.056,0.54
57957099999,0.081,0.56
57972099999,0.009,0.08
57993099999,0.008,0.07
58027099999,0.003,0.02
58040099999,0.011,0.07
58102099999,0.017,0.13
58150099999,-0.002,-0.01
58203099999,0.015,0.11
58208099999,0.05,0.4
58221099999,0.009,0.07
58238099999,0.046,0.37
58251099999,0.017,0.13
58265099999,0.039,0.33
58314099999,0.02,0.16
58321099999,0.011,0.09
58338099999,0.03,0.25
58345099999,0.016,0.13
58362099999,0.051,0.41
58424099999,0.017,0.12
58437099999,0.075,0.48
58457099999,0.039,0.31
58472099999,0.055,0.49
58477099999,0.052,0.43
58506099999,0.016,0.11
58527099999,0.035,0.23
58556099999,0.02,0.17
58569099999,0.042,0.35
58606099999,0.032,0.23
58633099999,0.052,0.39
58646099999,0.052,0.44
58666099999,0.026,0.21
58715099999,0.073,0.53
58725099999,0.071,0.49
58730099999,-0.021,-0.14
58731099999,0.058,0.43
58754099999,0.049,0.36
58813099999,0.048,0.34
58834099999,0.035,0.26
58847099999,0.06,0.46
58911099999,0.016,0.11
58921099999,0.026,0.21
58926099999,0.028,0.22
58931099999,0.016,0.13
58944099999,0.02,0.14
58968099999,0.089,0.64
58974099999,0.213,1.71
59007099999,0.051,0.5
59023099999,0.018,0.15
59046099999,0.068,0.55
59058099999,0.025,0.19
59072099999,0.048,0.37
59082099999,0.06,0.44
59087099999,0.038,0.23
59096099999,0.007,0.05
59102099999,0.03,0.22
59117099999,-0.029,-0.21
59134099999,-0.005,-0.03
59158099999,0.314,1.89
59209099999,0.029,0.24
59211099999,0.041,0.34
59254099999,0.028,0.21
59265099999,0.027,0.21
59278099999,0.045,0.32
59287099999,0.102,0.61
59293099999,-0.02,-0.12
59316099999,-0.023,-0.14
59358099999,0.204,1.06
59417099999,0.01,0.09
59431099999,0.017,0.14
59456099999,-0.043,-0.26
59493099999,0.031,0.17
59501099999,-0.001,-0.01
59559099999,0.24,1.24
59562099999,0.149,0.93
59567099999,0.194,1.4
59632099999,0.044,0.25
59644099999,0.042,0.23
59658099999,-0.006,-0.03
59663099999,0.037,0.18
59673099999,0.077,0.36
59758099999,0.114,0.69
59792099999,0.038,0.26
59838099999,0.094,0.55
59845099999,0.075,0.46
59855099999,0.073,0.43
59948099999,0.092,0.51
59981099999,-0.023,-0.15
59985099999,-0.065,-0.4
59997099999,0.351,1.89
60001099999,-0.238,-2.6
60005099999,-0.076,-0.93
60015099999,-0.005,-0.06
60020099999,0.02,0.3
60025099999,-0.048,-0.58
60030099999,-0.047,-0.75
60035099999,-0.132,-1.88
60040099999,0.005,0.1
60060099999,0.04,0.65
60101099999,-0.035,-0.35
60105099999,-0.008,-0.07
60107099999,0.029,0.37
60115099999,0.01,0.15
60127099999,-0.024,-0.26
60135099999,0.04,0.42
60141099999,0.051,0.59
60150099999,-0.004,-0.05
60155099999,0.036,0.45
60156099999,-0.015,-0.21
60185099999,0.025,0.3
60191099999,-0.143,-1.93
60195099999,0.019,0.39
60210099999,-0.007,-0.11
60230099999,-0.061,-0.78
60252099999,-0.12,-1.02
60265099999,0.039,0.62
60285099999,0.002,0.04
60318099999,-0.017,-0.17
60338099999,-0.008,-0.1
60340099999,0.018,0.25
60351099999,0.096,0.87
60355099999,0.017,0.19
60360099999,0.023,0.28
60390099999,-0.083,-0.86
60402099999,0.076,0.79
60419099999,0.007,0.1
60425099999,0.025,0.35
60430099999,0.1,1.12
60444099999,-0.012,-0.2
60445099999,0.039,0.65
60457099999,0.056,0.78
60468099999,-0.163,-2.35
60475099999,-0.128,-1.68
60490099999,0.038,0.54
60507099999,-0.002,-0.03
60511099999,0.03,0.52
60515099999,-0.005,-0.09
60518099999,0.05,0.7
60522099999,-0.005,-0.07
60525099999,0.014,0.2
60531099999,0.019,0.27
60535099999,0.029,0.53
60536099999,0.055,0.92
60545099999,-0.322,-6.58
60549099999,-0.023,-0.37
60550099999,-0.082,-1.31
60555099999,-0.182,-2.59
60559099999,-0.009,-0.11
60560099999,-0.034,-0.62
60566099999,-0.195,-2.33
60571099999,-0.039,-0.65
60580099999,-0.392,-3.78
60581099999,-0.021,-0.24
60590099999,-0.291,-3.24
60602099999,-0.095,-1.49
60607099999,-0.122,-2.11
60611099999,-0.227,-2.95
60620099999,-0.561,-5.03
60640099999,-0.177,-3.17
60656099999,0.07,1.03
60670099999,-0.077,-1.05
60680599999,0.202,8.36
60710099999,0.099,0.91
60714099999,0.053,0.66
60715099999,0.012,0.15
60720099999,0.02,0.23
60725099999,0.006,0.08
60734099999,0.034,0.48
60735099999,0.009,0.12
60738099999,-0.031,-0.49
60740099999,0.016,0.19
60740399999,-0.009,-14.66
60745099999,-0.04,-0.51
60748099999,0.006,0.09
60750099999,0.009,0.11
60760099999,0.058,0.87
60765099999,-0.15,-2.03
60769099999,0.022,0.26
60770099999,0.063,0.84
60775099999,0.013,0.21
60780099999,0.022,0.44
61017099999,-1.052,-6.24
61024099999,-0.077,-0.87
61036099999,0.015,0.12
61043099999,-0.017,-0.16
61045099999,0.016,0.14
61049099999,0.104,0.93
61052099999,0.043,0.3
61075099999,-0.066,-0.5
61080099999,-0.013,-0.09
61085099999,0.003,0.03
61090099999,-0.026,-0.19
61091099999,0.029,0.21
61096099999,-0.06,-0.42
61099099999,0.004,0.03
61230099999,0.009,0.06
61233099999,-0.141,-0.97
61257099999,0.005,0.03
61265099999,-0.028,-0.2
61270099999,-0.198,-1.29
61272099999,-0.205,-1.32
61291099999,-0.081,-0.5
61293099999,-0.031,-0.23
61296099999,-0.087,-0.58
61297099999,0.013,0.09
61415099999,-1.966,-3.63
61442099999,-0.199,-0.93
61498099999,-0.015,-0.1
61600099999,0.086,0.57
61612099999,0.157,1.16
61627099999,0.076,0.49
61630099999,0.025,0.16
61641099999,-0.048,-0.28
61666099999,0.103,0.66
61679099999,0.028,0.18
61687099999,-0.031,-0.2
61695099999,0.135,0.76
61697099999,0.068,0.35
61698099999,0.048,0.27
61699099999,0.032,0.19
61701099999,-0.562,-2.29
61832099999,-0.061,-0.23
61901099999,0.01,0.25
61902099999,0.082,1.76
61967070701,-0.178,-1.03
61968099999,-0.374,-4.17
61970099999,-0.14,-0.81
61972099999,-0.23,-2.18
61974099999,0.034,0.3
61976099999,-0.159,-1.83
61980099999,-0.145,-1.03
61984099999,-0.302,-15.33
61986099999,-0.037,-0.45
61988099999,-0.019,-0.25
61990099999,-0.02,-0.19
61995099999,0.048,0.46
61996099999,-0.028,-0.43
61997099999,0.02,0.19
61998099999,0.023,0.37
62002099999,-0.109,-1.15
62007099999,-0.035,-0.33
62016099999,-0.013,-0.16
62019099999,0.038,0.51
62053099999,0.014,0.18
62103099999,-0.002,-0.02
62131099999,0.007,0.09
62271099999,-0.254,-2.97
62306099999,0.044,0.7
62318099999,0.041,0.61
62333099999,0.162,5.01
62337099999,-0.06,-0.98
62366099999,0.28,3.67
62387099999,-0.11,-1.45
62393099999,0.084,1.28
62405099999,0.388,3.55
62414099999,0.002,0.11
62417099999,-0.125,-2.44
62420099999,-0.119,-0.94
62432099999,-0.416,-3.58
62435099999,0.184,4.5
62440099999,-0.071,-1.22
62459099999,1.309,11.02
62463099999,-0.091,-0.72
62465099999,-0.303,-6.66
62721099999,-1.087,-4.46
63450099999,-0.002,-0.02
63612099999,0.139,1.12
63661099999,0.018,0.18
63671099999,0.138,1.13
63686099999,0.085,0.82
63695099999,0.022,0.17
63708099999,0.001,0.01
63714099999,0.031,0.41
63717099999,-0.012,-0.12
63720099999,0.035,0.3
63723099999,-0.039,-0.31
63740099999,-0.046,-0.43
63756099999,0.037,0.27
63766099999,-0.217,-1.76
63791099999,-0.026,-0.24
63793099999,0.082,0.7
63799099999,-0.237,-3.0
63820099999,-0.008,-0.07
63894099999,0.038,0.25
63980099999,-0.05,-0.32
64210099999,0.259,1.14
64400099999,-0.426,-2.23
64450099999,-0.158,-0.83
64500099999,-0.146,-0.66
64501099999,-0.328,-1.61
64551099999,0.381,1.75
64650099999,0.002,0.01
64700099999,-0.031,-0.19
64750099999,-0.003,-0.02
64860099999,-0.527,-2.84
64910099999,0.027,0.14
65306099999,-0.044,-0.28
65319099999,-0.002,-0.02
65330099999,0.01,0.07
65335099999,-0.008,-0.06
65338099999,-0.007,-0.05
65344099999,-0.127,-0.73
65352099999,-0.024,-0.17
65355099999,-0.041,-0.3
65361099999,0.0,0.0
65376099999,-0.015,-0.1
65387099999,-0.196,-1.43
65472099999,-0.061,-0.43
65501099999,0.033,0.24
65502099999,0.062,0.44
65503099999,0.045,0.3
65505099999,0.028,0.19
65507099999,-0.14,-0.9
65510099999,0.015,0.1
65516099999,0.028,0.2
65518099999,0.031,0.2
65522099999,0.013,0.09
65536099999,-0.098,-0.65
65545099999,-0.074,-0.51
65557099999,-0.079,-0.61
65560099999,0.005,0.04
65562099999,-0.077,-0.59
65563099999,0.025,0.2
65578099999,-0.013,-0.08
65585099999,-0.082,-0.55
65592099999,-0.025,-0.16
65594099999,-0.048,-0.34
65599099999,-0.003,-0.02
67002099999,0.525,2.04
67005099999,0.001,0.01
67009099999,-0.098,-0.8
67012099999,0.092,0.63
67023099999,0.192,1.44
67027099999,-0.103,-0.53
67083099999,-0.041,-0.25
67095099999,-0.02,-0.13
67117099999,0.02,0.11
67137099999,-0.049,-0.46
67197099999,0.005,0.04
67215099999,0.022,0.16
67237099999,0.073,0.5
67283099999,0.009,0.07
67297099999,0.018,0.11
67341099999,0.078,0.65
67665099999,-0.042,-0.27
67761099999,0.013,0.1
67765099999,-0.012,-0.09
67775099999,0.135,1.0
67843099999,-0.076,-0.59
67861099999,-0.016,-0.12
67867099999,0.002,0.01
67881099999,0.12,1.04
67965099999,-0.019,-0.17
67975099999,-0.029,-0.24
67977099999,-0.005,-0.05
67983099999,-0.033,-0.25
67991099999,0.053,0.48
68014099999,-0.049,-0.54
68018099999,-0.012,-0.12
68029099999,-0.039,-0.36
68032099999,0.238,2.05
68054099999,0.084,0.68
68110099999,-0.072,-0.82
68112099999,-0.005,-0.07
68148099999,-0.051,-0.42
68240099999,-0.027,-0.26
68242099999,-0.032,-0.36
68263099999,0.103,1.08
68267099999,0.022,0.22
68300099999,-0.363,-3.85
68312099999,0.053,0.51
68368099999,-0.03,-0.28
68424099999,0.027,0.33
68438099999,0.019,0.21
68442099999,-0.05,-0.53
68461099999,-0.04,-0.45
68487099999,-0.078,-0.98
68512099999,-0.058,-0.89
68527099999,0.018,0.24
68538099999,-0.003,-0.04
68587099999,0.092,0.98
68588099999,-0.058,-0.54
68591099999,0.04,0.38
68618099999,-0.039,-0.68
68668099999,-0.104,-1.28
68712099999,-0.022,-0.43
68714099999,0.02,0.39
68717099999,0.015,0.22
68727099999,-0.095,-1.35
68752099999,0.0,0.01
68816099999,-0.014,-0.19
68828099999,-0.026,-0.32
68842099999,-0.025,-0.3
68858099999,-0.039,-0.4
68906099999,-0.027,-0.2
68916099999,-0.04,-0.73
68920099999,-0.027,-0.44
68928099999,-0.021,-0.32
68994099999,-0.043,-0.53
69015093121,0.068,1.02
70026027502,-0.012,-0.33
70063727406,0.011,0.32
70086027401,-0.019,-0.74
70133026616,0.015,0.36
70174026533,0.01,0.21
70178026529,0.038,0.79
70194026413,0.12,6.72
70200026617,0.018,0.36
70204026703,0.271,4.39
70207026627,-0.058,-1.6
70219026615,0.01,0.21
70231026510,0.015,0.31
70232026516,0.156,7.02
70246026512,0.135,4.22
70251026528,-0.001,-0.02
70259026523,0.003,0.06
70260026435,0.274,3.96
70261026411,0.042,0.92
70267026415,0.001,0.03
70271026425,0.014,0.31
70273026451,-0.002,-0.04
70273526409,0.153,4.32
70291026412,0.033,0.67
70296026410,-0.023,-0.2
70308025713,0.005,0.1
70316025624,0.009,0.15
70326025503,0.028,0.59
70340025506,-0.025,-0.38
70341025507,-0.013,-0.23
70350025501,0.026,0.23
70361025339,-0.112,-0.68
70362025335,0.143,2.86
70362625323,-0.024,-0.26
70367025322,0.035,0.95
70371025333,0.0,0.0
70381025309,0.041,0.49
70386025329,-0.005,-0.06
70395025325,0.238,1.42
70398025308,0.035,0.28
70454025704,0.057,1.04
71032099999,0.029,0.55
71043099999,0.009,0.21
71044099999,0.3,9.34
71045099999,0.005,0.11
71050099999,-0.017,-0.36
71051099999,0.095,3.01
71056399999,0.4,8.86
71060099999,0.043,0.63
71062099999,0.13,2.52
71066099999,0.009,0.18
71068099999,-0.055,-1.0
71072099999,0.151,2.62
71075099999,0.054,0.88
71076099999,0.018,0.37
71077099999,-0.037,-0.63
71078099999,0.001,0.02
71079099999,0.006,0.1
71083099999,0.013,0.26
71087099999,-0.046,-16.31
71090099999,-0.009,-0.2
71091099999,-0.14,-10.02
71092099999,-0.103,-1.74
71093099999,-0.244,-4.7
71094099999,-0.214,-6.95
71095099999,-0.107,-2.14
71096099999,-0.15,-10.23
71101099999,-0.006,-0.09
71104099999,-0.033,-0.64
71108099999,0.008,0.08
71109099999,-0.027,-0.26
71110099999,0.235,3.07
71113099999,0.219,2.25
71114099999,-0.006,-0.05
71115099999,0.146,4.65
71116099999,0.187,2.93
71120099999,0.03,0.51
71121099999,-0.018,-0.34
71122099999,-0.003,-0.05
71123099999,-0.012,-0.2
71125099999,0.01,0.17
71129099999,0.013,0.23
71130099999,0.301,3.6
71131099999,-0.057,-0.93
71132099999,0.009,0.18
71133099999,0.186,3.23
71135099999,0.009,0.15
71137099999,0.076,1.28
71139099999,0.023,0.39
71140099999,0.033,0.51
71141099999,-0.066,-1.22
71145099999,-0.008,-0.14
71147099999,0.008,0.11
71148099999,-0.053,-0.65
71150099999,0.088,1.28
71153099999,0.112,1.68
71154099999,-0.006,-0.09
71170099999,0.196,2.56
71185099999,-0.002,-0.03
71188099999,0.036,0.39
71193099999,-0.034,-0.52
71196099999,-0.014,-0.2
71197099999,-0.002,-0.02
71200099999,0.12,2.01
71201099999,0.34,4.68
71203099999,0.024,0.48
71207099999,0.358,2.6
71211099999,0.087,0.93
71215099999,0.054,1.26
71216099999,0.027,0.42
71218099999,0.218,3.31
71222099999,-0.002,-0.04
71230099999,0.077,1.54
71231099999,-0.001,-0.01
71232099999,0.33,4.37
71234099999,0.031,0.48
71235099999,0.072,1.15
71236099999,0.056,0.88
71238099999,0.085,1.43
71240099999,0.009,0.16
71242099999,0.066,1.1
71243099999,0.041,0.59
71244099999,0.152,2.35
71246099999,-0.032,-0.7
71248099999,0.028,0.43
71249099999,-0.016,-0.25
71251099999,-0.044,-0.85
71254099999,0.009,0.16
71255099999,-0.001,-0.03
71260099999,0.15,2.47
71261099999,0.009,0.13
71263099999,0.009,0.11
71265099999,0.104,1.63
71270099999,-0.059,-0.83
71282099999,-0.288,-6.39
71319099999,-0.402,-6.89
71323099999,0.05,0.65
71368099999,0.14,2.03
71371099999,0.073,0.91
71372099999,0.097,1.3
71373099999,0.103,1.44
71376099999,0.002,0.03
71377099999,0.051,0.63
71378099999,0.131,2.13
71379099999,0.049,0.83
71381099999,0.029,1.13
71382099999,0.026,0.38
71383099999,-0.427,-5.93
71384099999,0.03,0.41
71392099999,0.033,0.44
71395099999,0.379,4.71
71397099999,0.021,0.25
71398099999,-0.019,-0.21
71400099999,-0.137,-1.54
71402099999,-0.03,-0.39
71403099999,-0.302,-8.91
71406099999,0.046,0.69
71408099999,-0.46,-8.56
71410099999,-0.038,-0.52
71411099999,-0.305,-2.28
71412099999,-0.085,-0.96
