stationid,absolute_increase_per_year, relative_increase_per_year_in_% (absolute_increase / middle_value)
47162099999,0.4,0.28
47165099999,0.06,0.05
47168099999,0.89,0.55
47170099999,-0.84,-0.54
47184099999,-0.26,-0.16
47185043263,-2.62,-2.21
47189099999,0.66,0.39
47192099999,0.69,0.47
47401099999,-0.03,-0.04
47402099999,0.45,0.66
47404099999,-0.03,-0.04
47405099999,0.21,0.29
47406099999,0.01,0.01
47407099999,-0.06,-0.08
47409099999,-0.47,-0.64
47411099999,-0.13,-0.22
47412099999,-0.91,-1.21
47413099999,0.52,0.83
47417099999,-0.74,-0.95
47418099999,0.51,0.59
47420099999,-0.31,-0.35
47421099999,-0.22,-0.29
47423099999,0.16,0.19
47424099999,-0.14,-0.15
47426099999,-0.88,-1.02
47428099999,-0.29,-0.35
47430099999,-0.38,-0.48
47433099999,-0.1,-0.16
47435099999,-0.18,-0.28
47440099999,-0.06,-0.04
47512099999,0.28,0.23
47520099999,0.2,0.24
47570099999,-0.79,-0.97
47574099999,0.48,0.58
47575099999,-0.58,-0.68
47576099999,0.6,0.7
47581099999,-0.54,-0.59
47582099999,-0.3,-0.3
47584099999,-1.27,-1.43
47585099999,-1.05,-0.8
47587099999,0.15,0.16
47588099999,-0.45,-0.55
47590099999,0.04,0.04
47592099999,-0.19,-0.21
47595099999,-0.23,-0.26
47597099999,0.91,0.83
47598099999,-0.03,-0.03
47600099999,-1.79,-1.47
47602099999,-0.08,-0.09
47604099999,0.18,0.22
47605099999,-0.47,-0.43
47606099999,0.48,0.47
47607099999,0.23,0.25
47610099999,-0.95,-1.24
47612099999,0.29,0.3
47615099999,0.73,0.61
47616099999,0.77,0.81
47617099999,1.41,1.37
47618099999,-0.57,-0.68
47620099999,0.67,0.82
47622099999,1.08,1.08
47624099999,-0.78,-0.69
47626099999,-1.8,-1.42
47629099999,-0.16,-0.15
47631099999,0.53,0.56
47632099999,0.2,0.18
47636099999,-1.21,-0.97
47637099999,-0.26,-0.26
47638099999,0.13,0.13
47640099999,1.22,0.87
47641099999,0.1,0.08
47648099999,0.27,0.22
47649099999,1.18,1.14
47651099999,-1.38,-1.06
47653099999,-0.09,-0.07
47654099999,0.7,0.51
47655099999,-0.73,-0.46
47656099999,0.88,0.57
47657099999,-0.2,-0.15
47662099999,-0.91,-0.67
47663099999,0.18,0.07
47666099999,0.44,0.34
47668099999,0.41,0.27
47670099999,-0.55,-0.39
47672099999,-0.54,-0.39
47674099999,-0.53,-0.32
47675099999,1.48,0.76
47677099999,1.29,0.7
47678099999,-0.61,-0.3
47682099999,-0.88,-0.73
47684099999,2.64,1.93
47690099999,0.5,0.31
47740099999,0.28,0.21
47741099999,-0.7,-0.63
47742099999,-0.48,-0.41
47744099999,-0.71,-0.62
47746099999,0.05,0.05
47747099999,0.63,0.62
47750099999,0.74,0.65
47754099999,1.43,1.2
47755099999,0.17,0.14
47756099999,0.35,0.39
47759099999,-0.83,-0.66
47761099999,0.44,0.52
47762099999,0.67,0.53
47765099999,-1.71,-1.2
47766099999,0.63,0.59
47767099999,0.29,0.35
47768099999,0.85,1.04
47769099999,1.31,1.44
47770099999,0.37,0.37
47772099999,0.96,0.9
47776099999,3.14,1.99
47777099999,1.0,0.78
47778099999,0.11,0.06
47780099999,0.49,0.55
47784099999,0.71,0.51
47800099999,0.4,0.24
47805099999,1.61,1.01
47807099999,-0.34,-0.22
47809099999,1.62,1.07
47812099999,2.6,1.61
47813099999,3.77,2.52
47814099999,0.98,0.72
47815099999,0.31,0.21
47817099999,-1.76,-1.21
47818099999,2.82,1.52
47819099999,-0.67,-0.4
47821099999,0.14,0.07
47822099999,0.87,0.47
47823099999,1.82,1.06
47824099999,-1.1,-0.61
47827099999,-0.84,-0.49
47829099999,-0.84,-0.45
47830099999,0.07,0.04
47831099999,-0.11,-0.06
47835099999,0.89,0.5
47836099999,2.37,1.1
47837099999,0.21,0.11
47838099999,0.89,0.55
47843099999,-1.09,-0.61
47887099999,1.42,1.37
47890099999,1.43,1.58
47891099999,-0.14,-0.14
47892099999,0.51,0.39
47893099999,-0.09,-0.05
47895099999,0.97,0.71
47897099999,1.69,1.01
47898099999,2.14,1.25
47899099999,0.31,0.19
47909099999,1.87,0.94
47912099999,-0.52,-0.31
47918099999,0.94,0.46
47927099999,0.53,0.29
47929099999,0.84,0.49
47933042215,0.11,0.06
47936099999,-0.36,-0.19
47942099999,0.76,0.51
47945099999,0.48,0.31
47971042402,0.03,0.03
47991099999,-1.86,-1.6
48300099999,-0.64,-0.81
48303099999,-0.34,-0.35
48310099999,0.26,0.31
48315099999,-1.13,-1.0
48325099999,-0.57,-0.83
48327099999,-1.45,-1.4
48328099999,0.03,0.04
48329099999,0.81,1.1
48330099999,0.11,0.13
48331099999,-0.62,-0.61
48351099999,0.19,0.19
48352099999,1.03,1.05
48353099999,0.21,0.23
48354099999,-0.42,-0.46
48356099999,-0.68,-0.64
48357099999,0.23,0.16
48375099999,-0.55,-0.57
48376099999,0.11,0.12
48377099999,0.12,0.14
48378099999,-0.54,-0.5
48379099999,-0.26,-0.31
48380099999,0.75,0.88
48381099999,-1.0,-1.07
48383099999,-0.44,-0.42
48400099999,0.07,0.08
48403099999,0.85,0.97
48405099999,0.8,0.8
48407099999,1.07,0.98
48413099999,1.94,2.06
48416099999,0.85,0.87
48418099999,0.59,0.67
48421099999,0.12,0.14
48425099999,0.23,0.27
48426099999,0.31,0.31
48430099999,-0.41,-0.38
48431099999,-0.37,-0.4
48432099999,0.4,0.37
48450099999,-0.33,-0.38
48455099999,-0.93,-0.81
48456099999,-4.11,-3.06
48459099999,-0.21,-0.22
48460099999,-0.89,-0.91
48461099999,0.31,0.33
48462099999,-0.32,-0.38
48465099999,-0.47,-0.47
48475099999,-0.55,-0.5
48477099999,1.18,1.13
48478099999,2.21,2.36
48480099999,0.35,0.22
48500099999,-0.82,-0.67
48501099999,-0.59,-0.24
48517099999,0.89,0.76
48532099999,-0.32,-0.18
48550099999,0.36,0.25
48551099999,0.33,0.25
48552099999,1.71,0.86
48561099999,0.37,0.21
48564099999,-0.38,-0.34
48565099999,1.12,0.82
48566099999,0.61,0.48
48567099999,-0.15,-0.14
48568099999,-0.02,-0.01
48569099999,-2.64,-2.04
48570099999,-0.04,-0.04
48580099999,0.51,0.39
48583099999,0.25,0.13
48601099999,-0.32,-0.24
48615099999,-1.44,-0.73
48620099999,-1.2,-1.02
48647099999,-1.91,-1.51
48657099999,0.12,0.06
48665099999,-1.14,-0.98
48698099999,-3.36,-2.12
48803099999,-0.88,-0.65
48806099999,1.43,1.78
48808099999,-1.93,-1.67
48823099999,0.36,0.28
48826099999,1.38,1.12
48830099999,-1.24,-0.99
48839099999,-0.36,-0.27
48840099999,-3.37,-2.0
48845099999,6.85,3.81
48848099999,3.23,1.68
48852099999,2.11,0.8
48855099999,5.45,2.83
48870099999,2.7,1.91
48877099999,4.79,3.55
48887099999,-0.34,-0.36
48914099999,2.47,2.1
48917099999,4.02,2.4
48918099999,1.05,0.99
48920099999,-0.88,-0.51
48940099999,2.36,3.64
50136099999,-0.04,-0.08
50353099999,-0.46,-0.93
50434099999,0.2,0.39
50468099999,-0.09,-0.14
50527099999,-0.54,-1.06
50548099999,-0.88,-1.25
50557099999,0.46,0.69
50564099999,-0.82,-1.15
50603099999,-0.71,-1.74
50632099999,-0.5,-0.78
50658099999,-0.19,-0.34
50727099999,0.39,0.68
50745099999,0.12,0.2
50756099999,0.26,0.48
50774099999,0.45,0.76
50788099999,-0.23,-0.44
50844099999,0.19,0.37
50854099999,0.14,0.22
50888099999,-0.11,-0.2
50915099999,0.11,0.22
50949099999,-0.04,-0.07
50953099999,-0.47,-0.87
50963099999,-0.32,-0.53
50968099999,-1.08,-1.7
50978099999,-0.55,-0.93
50983099999,-0.07,-0.12
51053099999,-0.34,-0.73
51076099999,0.36,1.28
51087099999,-0.15,-0.36
51133099999,-0.06,-0.17
51156099999,0.04,0.17
51243099999,0.67,1.6
51288099999,1.4,3.44
51334099999,-0.2,-0.6
51379099999,-0.62,-1.54
51431099999,-0.21,-0.48
51463099999,1.21,2.43
51467099999,-0.31,-0.79
51495099999,-0.88,-5.04
51542099999,0.28,0.88
51573099999,-0.2,-1.74
51644099999,-0.97,-3.68
51656099999,-0.69,-2.49
51709099999,-0.3,-1.47
51711099999,-0.62,-1.6
51716099999,-0.75,-2.86
51730099999,-0.62,-2.89
51765099999,0.11,0.64
51777099999,-0.62,-3.07
51811099999,-0.18,-0.76
51818099999,0.27,1.08
51828099999,-0.61,-2.36
51886099999,-0.4,-2.67
52203099999,-0.59,-2.43
52267099999,-0.18,-1.28
52323099999,-0.64,-3.08
52378099999,-0.4,-2.13
52418099999,-0.34,-1.59
52436099999,0.01,0.06
52495099999,-0.72,-2.44
52533099999,0.17,0.65
52602099999,-0.15,-1.63
52652099999,-0.39,-1.67
52681099999,-0.49,-1.84
52713099999,-0.02,-0.08
52737099999,-0.15,-0.47
52754099999,-0.31,-0.92
52787099999,-0.25,-0.69
52818099999,-0.34,-2.66
52836099999,0.1,0.3
52866099999,-0.69,-1.67
52908099999,-0.49,-1.61
52996099999,-0.67,-1.4
53068099999,0.02,0.08
53083099999,-0.25,-0.66
53149099999,-0.96,-2.4
53192099999,0.16,0.36
53231099999,-0.28,-1.03
53276099999,0.34,0.96
53336099999,-0.34,-0.74
53352099999,-0.5,-1.21
53391099999,0.18,0.44
53463099999,-0.16,-0.28
53480099999,-0.61,-1.36
53487099999,-1.25,-2.35
53502099999,-0.76,-2.54
53513099999,-0.9,-2.13
53529099999,-0.8,-1.8
53543099999,-0.87,-1.55
53564099999,-0.42,-0.82
53588099999,-0.26,-0.41
53593099999,-0.69,-1.48
53614099999,0.24,0.63
53646099999,0.42,0.74
53673099999,-0.1,-0.18
53698099999,0.78,1.04
53705099999,-0.98,-2.37
53723099999,-1.14,-2.34
53764099999,-0.94,-1.49
53772099999,-0.32,-0.53
53787099999,-0.11,-0.18
53798099999,-0.25,-0.26
53845099999,-0.25,-0.37
53863099999,0.12,0.21
53898099999,-1.26,-1.38
53915099999,0.06,0.11
53923099999,-0.01,-0.01
53959099999,-1.36,-2.1
53975099999,-0.93,-1.34
54012099999,-0.38,-0.85
54026099999,-0.48,-0.76
54027099999,-0.37,-0.69
54049099999,-0.51,-0.84
54094099999,0.36,0.59
54096099999,-0.15,-0.23
54102099999,0.37,0.77
54115099999,-0.87,-1.48
54135099999,0.45,0.78
54157099999,0.18,0.27
54161099999,0.54,0.79
54186099999,-0.28,-0.47
54208099999,-1.11,-1.91
54218099999,-0.29,-0.51
54226099999,-0.56,-0.91
54236099999,0.5,0.7
54259099999,0.6,0.83
54273099999,-0.37,-0.54
54292099999,0.37,0.66
54308099999,-0.15,-0.28
54311099999,-0.12,-0.23
54324099999,-0.58,-0.82
54337099999,-0.19,-0.23
54342099999,-0.15,-0.19
54346099999,-0.55,-0.67
54374099999,0.3,0.4
54377099999,-0.24,-0.31
54386099999,-0.52,-1.04
54401099999,-1.04,-1.94
54405099999,-0.3,-0.63
54423099999,0.3,0.48
54436099999,-0.19,-0.2
54471099999,-0.85,-0.94
54493099999,-0.33,-0.28
54497099999,0.37,0.34
54511099999,-0.44,-0.55
54527099999,0.32,0.39
54534099999,-0.07,-0.09
54539099999,-0.51,-0.56
54602099999,0.21,0.3
54618099999,-2.39,-2.47
54662099999,-0.05,-0.06
54715099999,2.32,2.78
54725099999,0.73,0.87
54751099999,0.5,0.59
54753099999,-0.18,-0.21
54776099999,0.03,0.03
54808099999,-0.32,-0.41
54823099999,0.17,0.18
54826099999,0.3,0.28
54836099999,0.41,0.44
54843099999,-0.14,-0.19
54857099999,0.22,0.23
54863099999,-1.17,-1.3
54909099999,0.75,0.8
54916099999,-0.19,-0.2
54929099999,2.35,2.29
54945099999,0.39,0.38
55228099999,-0.49,-2.73
55279099999,-0.68,-2.02
55299099999,-0.46,-1.33
55472099999,-0.54,-1.54
55578099999,-1.32,-3.0
55591099999,-0.28,-0.74
55664099999,-0.88,-2.4
55696099999,-0.68,-1.71
55773099999,-0.79,-1.95
56004099999,-0.46,-1.72
56018099999,-0.13,-0.38
56021099999,-0.59,-1.87
56029099999,-0.84,-2.62
56033099999,0.35,1.02
56046099999,0.12,0.32
56065099999,-0.22,-0.56
56079099999,-0.28,-0.65
56080099999,-0.66,-1.39
56096099999,-0.71,-1.38
56106099999,-1.25,-3.27
56116099999,-1.11,-2.62
56137099999,-0.77,-1.99
56144099999,-1.38,-2.96
56146099999,-0.73,-1.81
56152099999,-1.33,-2.86
56167099999,-1.49,-3.16
56172099999,-0.79,-1.85
56182099999,-0.33,-0.88
56196099999,0.71,0.63
56247099999,-1.08,-2.66
56257099999,-1.0,-2.08
56287099999,-0.85,-0.59
56312099999,-1.36,-2.62
56357099999,-1.16,-2.48
56374099999,-1.97,-3.58
56385099999,-0.24,-0.19
56444099999,-0.53,-1.35
56462099999,-1.24,-2.32
56492099999,-0.74,-0.82
56571099999,-0.8,-0.95
56586099999,-0.29,-0.56
56651099999,-0.6,-0.92
56671099999,-0.5,-0.61
56684099999,-0.48,-0.72
56691099999,-0.94,-1.2
56739099999,-0.92,-1.21
56748099999,0.16,0.24
56751099999,-1.2,-1.44
56763099999,-0.82,-1.32
56768099999,0.1,0.15
56778099999,-0.05,-0.07
56786099999,-1.59,-1.81
56838099999,-0.72,-0.89
56886099999,-0.85,-1.19
56946099999,-0.05,-0.09
56951099999,-1.07,-1.48
56954099999,-1.28,-1.32
56959099999,-1.96,-2.45
56964099999,-0.84,-1.08
56966099999,-1.13,-1.45
56969099999,-1.42,-1.38
56977099999,-0.71,-0.67
56985099999,-0.53,-0.81
57036099999,-2.47,-6.24
57046099999,-1.06,-1.4
57067099999,-0.46,-0.8
57071099999,0.09,0.15
57083099999,-0.22,-0.25
57127099999,-0.6,-0.81
57178099999,-0.42,-0.4
57193099999,0.47,0.48
57237099999,0.4,0.33
57245099999,-0.82,-1.05
57259099999,-0.03,-0.05
57265099999,-0.13,-0.18
57279099999,-0.05,-0.06
57290099999,-0.25,-0.26
57297099999,-0.06,-0.05
57306099999,0.1,0.09
57328099999,0.14,0.14
57348099999,-0.1,-0.11
57378099999,0.13,0.13
57399099999,0.24,0.2
57411099999,0.28,0.29
57426099999,-1.98,-1.77
57447099999,-0.08,-0.07
57461099999,-0.33,-0.35
57476099999,-0.76,-0.85
57494099999,-1.19,-0.98
57516099999,-0.26,-0.27
57554099999,-0.71,-0.64
57584099999,0.94,0.87
57598099999,-0.06,-0.06
57633099999,-0.85,-0.86
57655099999,0.45,0.4
57662099999,-0.4,-0.45
57687099999,-0.13,-0.15
57707099999,0.71,0.94
57731099999,-0.88,-0.97
57745099999,-0.22,-0.24
57766099999,0.2,0.25
57776099999,-1.47,-1.18
57793099999,0.25,0.24
57799099999,1.07,1.03
57816099999,-0.76,-0.83
57832099999,-0.31,-0.4
57845099999,-0.5,-0.5
57853099999,-1.41,-1.76
57866099999,0.03,0.03
57902099999,-1.16,-1.19
57916099999,0.03,0.04
57922099999,-0.05,-0.06
57932099999,0.02,0.02
57957099999,0.27,0.19
57972099999,-0.96,-0.89
57993099999,0.09,0.1
58027099999,-1.41,-1.32
58040099999,0.17,0.14
58102099999,-0.13,-0.13
58150099999,-0.6,-0.57
58203099999,-0.1,-0.1
58208099999,1.13,1.1
58221099999,0.13,0.13
58238099999,0.78,0.76
58251099999,0.11,0.1
58265099999,0.02,0.02
58314099999,0.72,0.63
58321099999,0.36,0.34
58338099999,0.55,0.63
58345099999,-0.21,-0.21
58362099999,1.06,1.02
58424099999,1.47,1.16
58437099999,0.82,0.56
58457099999,-0.05,-0.05
58472099999,0.92,0.93
58477099999,1.6,1.33
58506099999,0.32,0.21
58527099999,1.12,0.87
58556099999,-0.84,-0.8
58569099999,0.54,0.49
58606099999,0.31,0.28
58633099999,0.06,0.06
58646099999,0.19,0.21
58666099999,-0.27,-0.2
58715099999,0.93,0.88
58725099999,0.01,0.01
58730099999,-1.12,-0.84
58731099999,0.07,0.07
58754099999,-1.19,-0.8
58813099999,0.85,0.77
58834099999,-1.01,-1.01
58847099999,1.08,0.98
58911099999,-1.0,-0.96
58921099999,-0.02,-0.02
58926099999,0.34,0.38
58931099999,0.4,0.37
58944099999,1.11,0.79
58968099999,1.39,1.06
58974099999,2.55,1.92
59007099999,-0.22,-0.29
59023099999,0.17,0.17
59046099999,0.25,0.22
59058099999,0.14,0.13
59072099999,0.12,0.13
59082099999,-0.28,-0.24
59087099999,0.7,0.45
59096099999,-0.13,-0.12
59102099999,-1.24,-1.15
59117099999,-1.78,-1.5
59134099999,0.01,0.01
59158099999,1.05,0.79
59209099999,-0.33,-0.36
59211099999,-0.42,-0.48
59254099999,0.04,0.03
59265099999,-1.31,-1.21
59278099999,0.36,0.36
59287099999,0.96,0.7
59293099999,-1.02,-0.78
59316099999,-0.13,-0.09
59358099999,3.05,1.84
59417099999,-0.41,-0.43
59431099999,-0.18,-0.16
59456099999,-1.56,-1.02
59493099999,-0.63,-0.39
59501099999,-0.56,-0.33
59559099999,3.15,1.67
59562099999,2.02,1.23
59567099999,1.77,1.27
59632099999,0.34,0.19
59644099999,-1.63,-0.83
59658099999,-0.63,-0.41
59663099999,-0.07,-0.03
59673099999,1.81,0.85
59758099999,3.97,2.24
59792099999,0.99,0.86
59838099999,0.16,0.09
59845099999,0.34,0.21
59855099999,-0.49,-0.26
59948099999,0.31,0.19
59981099999,-0.66,-0.39
59985099999,-2.04,-1.19
59997099999,6.31,3.63
60001099999,-1.27,-2.14
60005099999,-0.84,-1.23
60015099999,0.11,0.18
60020099999,-0.15,-0.36
60025099999,-0.88,-2.0
60030099999,-0.69,-2.05
60035099999,-0.99,-2.66
60040099999,-0.24,-0.83
60060099999,0.1,0.26
60101099999,-1.07,-1.62
60105099999,-0.32,-0.43
60107099999,-0.37,-0.7
60115099999,-0.02,-0.03
60127099999,-1.19,-2.06
60135099999,0.24,0.41
60141099999,0.21,0.39
60150099999,0.31,0.58
60155099999,-0.6,-1.1
60156099999,-1.26,-2.52
60185099999,-0.01,-0.03
60191099999,-1.43,-3.05
60195099999,0.42,1.25
60210099999,0.15,0.44
60230099999,-1.03,-2.06
60252099999,-1.36,-2.27
60265099999,0.13,0.41
60285099999,0.03,0.13
60318099999,-0.48,-0.72
60338099999,-0.46,-0.85
60340099999,0.6,1.21
60351099999,0.74,1.1
60355099999,0.43,0.76
60360099999,-0.57,-0.92
60390099999,-1.23,-1.79
60402099999,0.16,0.25
60419099999,-0.22,-0.47
60425099999,-0.49,-1.21
60430099999,0.64,1.14
60444099999,-1.06,-2.29
60445099999,-0.1,-0.25
60457099999,0.18,0.41
60468099999,-0.89,-2.09
60475099999,-0.14,-0.34
60490099999,-0.58,-1.12
60507099999,-0.38,-0.9
60511099999,0.53,1.26
60515099999,0.12,0.47
60518099999,0.36,0.87
60522099999,-0.0,-0.0
60525099999,-0.42,-1.11
60531099999,-0.69,-1.52
60535099999,-0.24,-0.75
60536099999,0.14,0.38
60545099999,-1.04,-5.86
60549099999,-0.44,-0.83
60550099999,-0.29,-0.79
60555099999,-1.25,-3.78
60559099999,-0.32,-0.96
60560099999,-0.2,-0.65
60566099999,-1.4,-3.54
60571099999,-0.33,-1.21
60580099999,-0.49,-1.36
60581099999,-0.46,-1.6
60590099999,-0.45,-1.6
60602099999,-0.14,-0.71
60607099999,-0.45,-2.86
60611099999,-0.77,-3.89
60620099999,-1.09,-3.67
60640099999,-1.06,-6.37
60656099999,0.34,1.39
60670099999,-0.23,-1.4
60680599999,0.65,8.0
60710099999,-0.06,-0.09
60714099999,0.23,0.5
60715099999,-0.5,-0.73
60720099999,-0.37,-0.58
60725099999,-0.76,-1.36
60734099999,0.15,0.32
60735099999,0.05,0.1
60738099999,-0.38,-0.99
60740099999,-0.22,-0.38
60740399999,-0.01,-14.66
60745099999,-0.34,-0.68
60748099999,0.06,0.19
60750099999,-0.25,-0.57
60760099999,0.01,0.02
60765099999,-1.36,-2.86
60769099999,0.3,0.57
60770099999,0.38,0.97
60775099999,-0.29,-1.26
60780099999,0.04,0.3
61017099999,-0.88,-3.09
61024099999,-0.62,-1.3
61036099999,-0.9,-1.36
61043099999,-0.56,-0.95
61045099999,-0.02,-0.04
61049099999,0.21,0.4
61052099999,1.78,1.94
61075099999,-1.22,-1.66
61080099999,-0.07,-0.1
61085099999,0.85,1.08
61090099999,-0.37,-0.49
61091099999,0.35,0.53
61096099999,-0.96,-1.25
61099099999,-0.13,-0.14
61230099999,-0.16,-0.23
61233099999,-0.94,-1.23
61257099999,0.36,0.45
61265099999,-1.19,-1.55
61270099999,-2.4,-2.32
61272099999,0.03,0.05
61291099999,-0.91,-0.72
61293099999,-0.96,-1.26
61296099999,-1.46,-1.6
61297099999,-0.75,-0.81
61415099999,-2.49,-2.43
61442099999,0.55,0.74
61498099999,0.73,1.19
61600099999,0.18,0.23
61612099999,1.18,2.38
61627099999,0.41,0.54
61630099999,0.14,0.15
61641099999,-0.87,-0.8
61666099999,1.26,1.45
61679099999,0.65,0.57
61687099999,-0.73,-0.65
61695099999,2.6,2.11
61697099999,1.61,1.24
61698099999,1.41,1.21
61699099999,0.03,0.04
61701099999,-3.1,-2.14
61832099999,2.47,1.35
61901099999,-0.1,-0.37
61902099999,1.11,2.68
61967070701,-0.68,-0.4
61968099999,-4.34,-5.13
61970099999,-4.36,-3.26
61972099999,-2.71,-3.75
61974099999,1.1,0.82
61976099999,-3.82,-2.92
61980099999,-2.63,-1.45
61984099999,-3.32,-18.27
61986099999,-1.41,-1.23
61988099999,-2.1,-1.69
61990099999,-0.76,-0.49
61995099999,-0.77,-0.55
61996099999,-2.42,-3.1
61997099999,-0.27,-0.4
61998099999,-0.61,-1.31
62002099999,-1.17,-2.43
62007099999,0.56,0.68
62016099999,0.04,0.07
62019099999,0.21,0.5
62053099999,-0.78,-1.24
62103099999,-0.38,-1.74
62131099999,-0.25,-1.11
62271099999,-0.22,-2.23
62306099999,0.34,1.04
62318099999,0.99,2.38
62333099999,0.74,6.43
62337099999,-0.73,-2.48
62366099999,0.86,3.1
62387099999,-0.45,-3.26
62393099999,-0.12,-1.21
62405099999,0.87,4.81
62414099999,-0.02,-0.69
62417099999,-0.11,-1.8
62420099999,0.27,1.65
62432099999,-0.46,-3.71
62435099999,0.1,1.97
62440099999,-0.75,-3.6
62459099999,2.65,11.76
62463099999,0.07,0.36
62465099999,-0.69,-6.77
62721099999,-2.08,-3.68
63450099999,-0.09,-0.14
63612099999,0.85,1.13
63661099999,-3.53,-3.04
63671099999,0.53,0.62
63686099999,0.73,0.84
63695099999,-0.96,-0.88
63708099999,-1.43,-1.07
63714099999,-1.28,-1.48
63717099999,-2.02,-1.5
63720099999,0.55,0.55
63723099999,-0.96,-0.9
63740099999,-1.24,-1.21
63756099999,0.29,0.27
63766099999,-0.96,-1.14
63791099999,-0.32,-0.36
63793099999,0.67,0.69
63799099999,-3.22,-3.85
63820099999,-1.0,-0.87
63894099999,0.63,0.34
63980099999,-1.6,-0.9
64210099999,-0.91,-0.68
64400099999,-4.87,-3.21
64450099999,-2.13,-1.51
64500099999,-3.38,-1.65
64501099999,-4.2,-2.47
64551099999,2.64,1.67
64650099999,-0.38,-0.31
64700099999,1.2,1.12
64750099999,1.25,1.12
64860099999,-4.83,-3.99
64910099999,0.26,0.15
65306099999,0.14,0.18
65319099999,0.39,0.44
65330099999,-0.17,-0.17
65335099999,-0.49,-0.61
65338099999,-0.1,-0.12
65344099999,-1.37,-1.2
65352099999,-0.3,-0.38
65355099999,-2.12,-2.28
65361099999,-0.38,-0.5
65376099999,-0.19,-0.19
65387099999,-2.92,-3.06
65472099999,-0.69,-0.73
65501099999,0.61,0.88
65502099999,-0.53,-0.74
65503099999,-0.18,-0.18
65505099999,0.46,0.52
65507099999,-1.96,-1.88
65510099999,0.54,0.6
65516099999,-0.2,-0.26
65518099999,0.39,0.44
65522099999,0.17,0.19
65536099999,-0.5,-0.45
65545099999,-0.6,-0.62
65557099999,-2.33,-2.17
65560099999,-0.1,-0.07
65562099999,-0.86,-0.96
65563099999,0.85,0.86
65578099999,-0.73,-0.52
65585099999,-2.86,-2.04
65592099999,-1.69,-1.03
65594099999,-1.03,-0.82
65599099999,-0.15,-0.12
67002099999,7.4,3.23
67005099999,-2.56,-2.12
67009099999,-2.18,-1.87
67012099999,1.24,0.98
67023099999,3.26,2.62
67027099999,-0.91,-0.65
67083099999,-1.17,-1.02
67095099999,-0.78,-0.44
67117099999,-0.21,-0.17
67137099999,-0.84,-0.81
67197099999,-0.29,-0.19
67215099999,0.48,0.5
67237099999,0.53,0.46
67283099999,0.73,0.63
67297099999,0.27,0.19
67341099999,0.35,0.34
67665099999,-0.8,-0.67
67761099999,-1.93,-2.52
67765099999,-2.73,-2.97
67775099999,0.03,0.04
67843099999,-1.65,-2.18
67861099999,-1.39,-1.59
67867099999,-1.11,-1.32
67881099999,0.67,1.1
67965099999,-0.77,-1.14
67975099999,-0.93,-1.17
67977099999,-0.32,-0.48
67983099999,-1.57,-1.25
67991099999,0.06,0.1
68014099999,-0.55,-0.98
68018099999,0.19,0.32
68029099999,-0.57,-1.02
68032099999,0.21,0.36
68054099999,-0.24,-0.42
68110099999,-0.58,-1.29
68112099999,-0.16,-0.42
68148099999,-0.41,-0.68
68240099999,-0.65,-1.24
68242099999,-0.42,-0.91
68263099999,2.22,2.99
68267099999,0.56,1.06
68300099999,-0.88,-4.19
68312099999,0.26,0.6
68368099999,-1.63,-1.83
68424099999,-0.12,-0.28
68438099999,0.04,0.09
68442099999,-0.45,-0.77
68461099999,-1.16,-2.0
68487099999,-0.69,-1.33
68512099999,-0.73,-1.98
68527099999,-0.03,-0.12
68538099999,0.28,0.71
68587099999,0.9,1.08
68588099999,-0.47,-0.48
68591099999,1.29,1.29
68618099999,-0.4,-1.41
68668099999,-0.59,-1.02
68712099999,-0.4,-1.68
68714099999,-0.26,-0.94
68717099999,-0.21,-0.69
68727099999,-0.43,-1.43
68752099999,-0.96,-1.99
68816099999,-0.11,-0.21
68828099999,0.03,0.04
68842099999,-0.97,-1.46
68858099999,-0.84,-1.13
68906099999,-1.15,-0.97
68916099999,-0.22,-0.65
68920099999,-0.57,-1.05
68928099999,-0.32,-0.7
68994099999,-0.68,-1.04
69015093121,0.25,1.04
70026027502,-0.09,-0.67
70063727406,0.13,1.93
70086027401,-0.43,-4.05
70133026616,0.05,0.24
70174026533,0.13,0.54
70178026529,-0.18,-0.71
70194026413,0.32,8.12
70200026617,-0.14,-0.49
70204026703,1.64,6.42
70207026627,-0.62,-3.15
70219026615,-0.39,-1.26
70231026510,-0.01,-0.03
70232026516,0.82,7.54
70246026512,1.13,5.66
70251026528,-0.62,-1.32
70259026523,-0.2,-0.59
70260026435,2.13,5.88
70261026411,0.28,1.08
70267026415,-0.3,-0.98
70271026425,-0.02,-0.09
70273026451,-0.32,-0.92
70273526409,0.76,4.74
70291026412,-0.04,-0.13
70296026410,-0.14,-0.15
70308025713,0.01,0.03
70316025624,-0.15,-0.32
70326025503,0.15,0.53
70340025506,-0.48,-1.13
70341025507,-0.53,-1.4
70350025501,-0.02,-0.03
70361025339,-1.2,-1.01
70362025335,1.07,3.61
70362625323,-1.06,-1.7
70367025322,0.54,2.35
70371025333,0.04,0.05
70381025309,-0.08,-0.14
70386025329,1.39,2.69
70395025325,2.26,2.03
70398025308,-0.22,-0.28
70454025704,0.13,0.25
71032099999,1.19,3.85
71043099999,-0.08,-0.37
71044099999,2.13,7.81
71045099999,0.82,3.42
71050099999,0.22,0.87
71051099999,0.01,0.03
71056399999,3.09,9.38
71060099999,0.85,1.79
71062099999,0.71,1.94
71066099999,-0.71,-1.95
71068099999,-0.48,-1.38
