stationid,absolute_increase_per_year, relative_increase_per_year_in_% (absolute_increase / middle_value)
47746099999,2.28,1.23
47747099999,5.26,2.83
47750099999,3.71,1.82
47754099999,5.12,2.92
47755099999,0.53,0.32
47756099999,4.17,3.41
47759099999,-2.1,-1.5
47761099999,1.13,1.12
47762099999,0.05,0.04
47765099999,-2.07,-1.27
47766099999,1.05,1.01
47767099999,2.71,3.01
47768099999,3.9,3.71
47769099999,6.42,4.74
47770099999,3.12,2.38
47772099999,1.22,0.92
47776099999,10.0,4.18
47777099999,-0.07,-0.05
47778099999,-0.27,-0.11
47780099999,1.86,1.7
47784099999,-1.75,-1.24
47800099999,0.29,0.15
47805099999,2.58,1.16
47807099999,-2.18,-1.21
47809099999,1.57,0.86
47812099999,5.07,2.88
47813099999,13.88,6.15
47814099999,3.98,2.09
47815099999,0.32,0.2
47817099999,-4.98,-2.63
47818099999,5.79,2.27
47819099999,1.76,0.83
47821099999,-1.41,-0.56
47822099999,-1.66,-0.9
47823099999,6.16,2.59
47824099999,-3.65,-1.61
47827099999,-2.4,-1.05
47829099999,-0.3,-0.14
47830099999,1.1,0.5
47831099999,5.13,2.6
47835099999,4.92,2.26
47836099999,6.48,1.92
47837099999,1.4,0.53
47838099999,8.83,3.57
47843099999,-1.08,-0.47
47887099999,3.34,2.49
47890099999,4.65,4.23
47891099999,1.44,1.01
47892099999,1.08,0.68
47893099999,-0.68,-0.33
47895099999,5.06,2.63
47897099999,3.33,1.88
47898099999,6.95,2.9
47899099999,1.58,0.71
47909099999,4.33,1.29
47912099999,-10.18,-4.93
47918099999,6.11,2.22
47927099999,3.19,1.24
47929099999,3.09,1.3
47933042215,-0.18,-0.1
47936099999,-1.72,-0.71
47942099999,4.41,2.28
47945099999,2.59,1.31
47971042402,-0.14,-0.1
47991099999,-3.01,-2.24
48300099999,-3.34,-3.54
48303099999,1.86,1.41
48310099999,0.71,0.81
48315099999,1.14,0.89
48325099999,-0.73,-0.91
48327099999,-3.72,-3.82
48328099999,-0.03,-0.04
48329099999,3.16,4.07
48330099999,-0.29,-0.39
48331099999,-0.5,-0.48
48351099999,0.28,0.28
48352099999,5.92,4.07
48353099999,0.35,0.36
48354099999,-0.98,-1.19
48356099999,-2.24,-1.94
48357099999,-0.6,-0.34
48375099999,-0.46,-0.37
48376099999,1.84,2.14
48377099999,1.44,1.74
48378099999,-1.41,-1.29
48379099999,-0.0,-0.0
48380099999,-0.33,-0.39
48381099999,-2.16,-2.51
48383099999,2.99,2.41
48400099999,0.29,0.32
48403099999,1.25,1.8
48405099999,0.67,0.64
48407099999,1.92,1.41
48413099999,4.96,4.58
48416099999,0.57,0.67
48418099999,4.62,4.84
48421099999,-0.66,-0.57
48425099999,0.68,0.88
48426099999,1.31,1.37
48430099999,-1.02,-0.84
48431099999,-0.96,-0.99
48432099999,2.09,1.63
48450099999,0.07,0.09
48455099999,-1.93,-1.54
48456099999,-6.71,-6.05
48459099999,0.39,0.38
48460099999,-1.69,-1.78
48461099999,4.92,4.72
48462099999,-0.86,-0.87
48465099999,1.79,1.76
48475099999,1.03,0.99
48477099999,5.43,4.4
48478099999,4.47,5.02
48480099999,-0.68,-0.29
48500099999,-3.59,-2.7
48501099999,1.0,0.24
48517099999,4.9,2.72
48532099999,1.52,0.52
48550099999,3.24,1.6
48551099999,-1.34,-0.78
48552099999,10.77,2.92
48561099999,8.59,2.59
48564099999,-0.42,-0.23
48565099999,5.7,2.35
48566099999,2.83,1.54
48567099999,-0.51,-0.32
48568099999,3.25,1.29
48569099999,-6.78,-3.99
48570099999,3.41,1.91
48580099999,1.0,0.57
48583099999,4.2,1.35
48601099999,-1.49,-0.83
48615099999,-6.34,-2.32
48620099999,-2.01,-1.38
48647099999,-3.49,-1.69
48657099999,-0.24,-0.07
48665099999,-3.61,-2.6
48698099999,-11.84,-4.94
48803099999,-1.69,-1.19
48806099999,4.75,5.17
48808099999,-6.89,-7.14
48823099999,-0.03,-0.03
48826099999,-1.2,-1.1
48830099999,-1.89,-1.52
48839099999,-3.34,-4.11
48840099999,-10.88,-9.59
48845099999,13.38,6.06
48848099999,2.97,1.6
48852099999,13.82,3.94
48855099999,10.69,4.31
48870099999,2.37,2.02
48877099999,5.24,4.2
48887099999,-4.54,-6.27
48914099999,0.25,0.18
48917099999,4.73,2.1
48918099999,2.18,1.8
48920099999,-0.2,-0.09
48940099999,2.63,5.29
50136099999,3.53,4.76
50353099999,-0.64,-1.5
50434099999,9.7,7.27
50468099999,11.35,7.0
50527099999,-1.47,-3.14
50548099999,5.72,4.92
50557099999,7.23,5.34
50564099999,-1.39,-1.93
50603099999,-1.39,-5.62
50632099999,19.36,8.16
50658099999,0.9,1.55
50727099999,8.12,6.66
50745099999,-0.23,-0.52
50756099999,1.05,1.77
50774099999,1.36,1.92
50788099999,10.37,7.94
50844099999,0.17,0.54
50854099999,0.63,1.15
50888099999,1.07,1.6
50915099999,4.06,4.73
50949099999,-0.03,-0.05
50953099999,-1.59,-3.44
50963099999,8.16,5.76
50968099999,-2.39,-4.06
50978099999,2.89,3.35
50983099999,-0.26,-0.45
51053099999,17.36,8.93
51076099999,3.34,5.63
51087099999,3.54,5.39
51133099999,3.68,6.61
51156099999,6.81,9.1
51243099999,23.15,10.52
51288099999,20.36,11.07
51334099999,1.1,3.31
51379099999,8.97,7.6
51431099999,0.46,0.77
51463099999,11.6,8.81
51467099999,-0.87,-4.18
51495099999,-0.4,-9.32
51542099999,2.96,5.41
51573099999,1.31,10.92
51644099999,-1.03,-8.78
51656099999,-0.99,-7.84
51709099999,-0.45,-4.79
51711099999,-2.28,-7.84
51716099999,-0.64,-6.39
51730099999,-0.61,-8.25
51765099999,-0.09,-1.42
51777099999,-0.23,-8.57
51811099999,-0.44,-5.0
51818099999,0.28,1.65
51828099999,-0.3,-5.12
51886099999,0.41,3.19
52203099999,-0.64,-7.99
52267099999,-0.32,-7.11
52323099999,-0.64,-8.45
52378099999,-0.81,-8.3
52418099999,-0.61,-6.29
52436099999,0.12,0.93
52495099999,-1.54,-13.36
52533099999,8.72,9.97
52602099999,-0.09,-5.0
52652099999,-0.59,-4.61
52681099999,-0.71,-4.88
52713099999,-0.43,-4.18
52737099999,3.04,5.58
52754099999,-0.93,-2.22
52787099999,3.9,5.39
52818099999,-0.37,-6.42
52836099999,6.44,7.59
52866099999,-1.31,-3.24
52908099999,-1.36,-4.84
52996099999,-1.63,-3.52
53068099999,0.05,0.32
53083099999,0.24,0.8
53149099999,-1.68,-6.19
53192099999,0.83,2.24
53231099999,-0.73,-5.36
53276099999,3.55,6.6
53336099999,-1.35,-5.26
53352099999,-0.74,-2.13
53391099999,0.43,0.91
53463099999,-0.29,-0.64
53480099999,-1.24,-3.94
53487099999,-2.68,-7.26
53502099999,-1.31,-9.17
53513099999,-1.58,-7.04
53529099999,-1.52,-5.09
53543099999,-1.16,-2.6
53564099999,-0.03,-0.08
53588099999,1.19,1.49
53593099999,-1.81,-4.77
53614099999,0.1,0.47
53646099999,1.96,3.44
53673099999,-0.67,-1.8
53698099999,1.19,2.06
53705099999,-1.62,-7.76
53723099999,-1.88,-5.6
53764099999,-1.73,-3.04
53772099999,-1.07,-2.34
53787099999,-0.64,-1.15
53798099999,-1.01,-1.81
53845099999,-1.56,-2.73
53863099999,-0.33,-0.71
53898099999,-2.5,-4.08
53915099999,1.1,1.89
53923099999,0.16,0.26
53959099999,-2.42,-5.49
53975099999,0.01,0.01
54012099999,-0.57,-1.45
54026099999,-0.41,-0.86
54027099999,-0.9,-3.24
54049099999,-1.48,-3.8
54094099999,11.71,7.13
54096099999,0.88,1.2
54102099999,5.52,6.7
54115099999,-1.39,-3.44
54135099999,0.27,0.66
54157099999,1.53,2.45
54161099999,5.03,4.98
54186099999,0.09,0.12
54208099999,-2.23,-4.88
54218099999,-0.78,-1.79
54226099999,-2.09,-3.9
54236099999,1.07,1.96
54259099999,1.07,1.47
54273099999,0.99,1.21
54292099999,1.78,2.91
54308099999,-0.63,-1.47
54311099999,-0.29,-0.69
54324099999,-1.89,-3.25
54337099999,-1.47,-2.94
54342099999,-0.88,-1.28
54346099999,-3.67,-4.34
54374099999,0.2,0.22
54377099999,-0.71,-0.9
54386099999,-1.59,-3.17
54401099999,-2.35,-5.6
54405099999,-1.14,-3.27
54423099999,3.0,4.24
54436099999,0.22,0.28
54471099999,-2.79,-4.6
54493099999,-1.61,-1.4
54497099999,0.55,0.54
54511099999,-2.69,-5.06
54527099999,0.79,1.4
54534099999,0.84,1.51
54539099999,-1.45,-2.6
54602099999,0.44,0.81
54618099999,-2.8,-4.38
54662099999,0.69,0.79
54715099999,4.93,5.94
54725099999,1.47,2.42
54751099999,0.5,0.81
54753099999,-0.28,-0.47
54776099999,-0.44,-0.56
54808099999,-0.98,-2.28
54823099999,0.2,0.26
54826099999,2.49,2.15
54836099999,0.15,0.22
54843099999,0.24,0.42
54857099999,0.42,0.56
54863099999,-2.79,-5.18
54909099999,1.98,3.0
54916099999,-0.04,-0.06
54929099999,4.84,5.04
54945099999,0.65,0.82
55228099999,-1.0,-13.07
55279099999,0.18,0.39
55299099999,2.87,4.69
55472099999,-1.59,-5.23
55578099999,-3.12,-8.61
55591099999,0.09,0.25
55664099999,-2.29,-8.79
55696099999,-0.97,-1.92
55773099999,-2.45,-5.42
56004099999,-0.37,-1.52
56018099999,4.67,5.85
56021099999,-0.86,-2.68
56029099999,-1.91,-5.0
56033099999,15.9,9.13
56046099999,5.77,5.79
56065099999,0.76,1.36
56079099999,0.94,1.57
56080099999,-1.56,-2.51
56096099999,-0.93,-1.5
56106099999,-2.45,-5.33
56116099999,-1.61,-3.01
56137099999,-2.25,-4.6
56144099999,-2.77,-4.47
56146099999,0.66,1.08
56152099999,-3.03,-5.96
56167099999,-1.84,-3.05
56172099999,-1.46,-2.7
56182099999,-0.0,-0.0
56196099999,1.14,0.84
56247099999,-2.35,-6.71
56257099999,-2.14,-4.3
56287099999,-2.35,-1.12
56312099999,-1.56,-2.35
56357099999,-2.24,-4.71
56374099999,-3.67,-4.52
56385099999,-1.91,-1.02
56444099999,-1.62,-4.39
56462099999,-4.68,-7.19
56492099999,-2.53,-2.2
56571099999,-1.79,-1.92
56586099999,-0.37,-0.57
56651099999,-1.35,-1.86
56671099999,-1.94,-2.23
56684099999,-0.58,-0.79
56691099999,-1.89,-1.97
56739099999,-3.37,-3.43
56748099999,-0.5,-0.69
56751099999,-2.25,-2.38
56763099999,-1.87,-4.11
56768099999,-0.29,-0.44
56778099999,-0.62,-0.77
56786099999,-3.0,-3.44
56838099999,-4.43,-4.33
56886099999,-2.13,-2.67
56946099999,-0.35,-0.42
56951099999,-1.93,-2.17
56954099999,-2.69,-2.24
56959099999,-4.74,-5.36
56964099999,-3.83,-4.24
56966099999,-2.87,-3.92
56969099999,-3.24,-2.71
56977099999,-2.44,-1.68
56985099999,-2.43,-3.5
57036099999,-3.02,-8.37
57046099999,-2.75,-3.49
57067099999,-1.78,-3.61
57071099999,0.9,1.71
57083099999,-1.33,-2.03
57127099999,-0.52,-0.61
57178099999,0.24,0.26
57193099999,1.28,1.46
57237099999,2.58,1.72
57245099999,-0.95,-1.33
57259099999,-0.5,-0.75
57265099999,-0.47,-0.74
57279099999,-0.64,-0.78
57290099999,-0.63,-0.78
57297099999,-0.51,-0.49
57306099999,-1.16,-0.96
57328099999,-1.02,-0.81
57348099999,-0.06,-0.06
57378099999,0.47,0.46
57399099999,-0.43,-0.34
57411099999,1.24,1.05
57426099999,-3.69,-2.65
57447099999,0.72,0.49
57461099999,0.22,0.2
57476099999,-2.7,-2.99
57494099999,0.38,0.26
57516099999,-0.39,-0.31
57554099999,-0.09,-0.06
57584099999,0.0,0.0
57598099999,-1.24,-0.83
57633099999,-0.65,-0.43
57655099999,1.6,1.12
57662099999,-1.75,-1.77
57687099999,0.95,0.74
57707099999,1.86,1.83
57731099999,-2.6,-2.46
57745099999,1.13,0.92
57766099999,1.0,0.88
57776099999,-5.25,-2.91
57793099999,0.81,0.51
57799099999,1.57,1.17
57816099999,-0.55,-0.48
57832099999,0.3,0.27
57845099999,-0.56,-0.41
57853099999,-3.27,-3.29
57866099999,-2.37,-2.13
57902099999,-2.79,-2.45
57916099999,-0.41,-0.37
57922099999,0.51,0.4
57932099999,0.98,0.83
57957099999,1.73,0.89
57972099999,-1.87,-1.42
57993099999,-0.44,-0.38
58027099999,-1.44,-1.72
58040099999,-0.72,-0.69
58102099999,0.19,0.22
58150099999,0.02,0.02
58203099999,-0.72,-0.84
58208099999,1.89,1.59
58221099999,-0.28,-0.32
58238099999,2.43,1.86
58251099999,-1.21,-1.08
58265099999,2.28,1.86
58314099999,0.92,0.66
58321099999,2.51,2.08
58338099999,2.25,1.93
58345099999,0.1,0.08
58362099999,2.33,1.95
58424099999,5.09,2.84
58437099999,8.21,2.79
58457099999,-0.41,-0.31
58472099999,2.41,2.08
58477099999,4.53,2.55
58506099999,-0.18,-0.08
58527099999,3.81,2.24
58556099999,-0.59,-0.41
58569099999,3.66,2.37
58606099999,2.8,1.81
58633099999,0.7,0.46
58646099999,0.63,0.45
58666099999,0.53,0.32
58715099999,2.24,1.55
58725099999,0.86,0.52
58730099999,-5.0,-2.83
58731099999,2.24,1.57
58754099999,0.38,0.19
58813099999,1.89,1.27
58834099999,0.02,0.02
58847099999,3.28,2.3
58911099999,-2.45,-1.91
58921099999,1.23,0.94
58926099999,0.05,0.05
58931099999,0.38,0.24
58944099999,1.23,0.85
58968099999,5.91,3.45
58974099999,4.07,2.6
59007099999,0.45,0.49
59023099999,-0.75,-0.57
59046099999,1.95,1.31
59058099999,1.63,0.99
59072099999,0.61,0.48
59082099999,0.22,0.14
59087099999,0.95,0.49
59096099999,-0.22,-0.16
59102099999,-1.66,-1.28
59117099999,-4.2,-2.98
59134099999,0.44,0.37
59158099999,1.15,0.96
59209099999,-1.35,-1.22
59211099999,-1.48,-1.93
59254099999,-0.74,-0.49
59265099999,-3.36,-2.58
59278099999,1.88,1.32
59287099999,3.1,1.62
59293099999,-3.07,-1.93
59316099999,-3.16,-2.26
59358099999,5.72,3.97
59417099999,-0.99,-0.86
59431099999,-0.71,-0.52
59456099999,-5.55,-2.51
59493099999,-2.5,-1.5
59501099999,-3.22,-1.88
59559099999,5.78,2.91
59562099999,8.13,4.3
59567099999,10.57,4.22
59632099999,2.79,1.14
59644099999,-2.1,-1.01
59658099999,-3.94,-2.51
59663099999,-0.71,-0.28
59673099999,3.21,1.32
59758099999,10.01,4.62
59792099999,4.3,4.13
59838099999,0.34,0.22
59845099999,2.97,1.3
59855099999,0.86,0.38
59948099999,0.99,0.6
59981099999,-0.6,-0.33
59985099999,-6.2,-4.47
59997099999,20.55,8.15
60001099999,-0.41,-1.73
60005099999,-1.34,-3.41
60015099999,0.71,1.2
60020099999,-0.02,-0.13
60025099999,-0.95,-5.29
60030099999,-0.61,-5.51
60035099999,-0.48,-3.81
60040099999,-0.25,-2.04
60060099999,-0.16,-0.75
60101099999,-2.15,-4.27
60105099999,-0.7,-1.31
60107099999,-0.53,-1.81
60115099999,-0.21,-0.74
60127099999,-1.47,-4.61
60135099999,0.89,1.89
60141099999,1.25,2.55
60150099999,0.92,2.41
60155099999,-1.18,-3.41
60156099999,-2.0,-5.69
60185099999,0.09,0.38
60191099999,-1.37,-4.45
60195099999,0.45,2.19
60210099999,0.07,0.42
60230099999,-1.61,-6.96
60252099999,-1.25,-5.83
60265099999,0.02,0.16
60285099999,0.05,0.64
60318099999,-1.08,-2.41
60338099999,-0.86,-3.08
60340099999,0.51,2.18
60351099999,1.79,2.9
60355099999,0.88,1.84
60360099999,-0.79,-1.45
60390099999,-2.47,-4.29
60402099999,0.29,0.48
60419099999,-1.52,-4.17
60425099999,0.31,1.11
60430099999,1.4,3.34
60444099999,-1.16,-3.3
60445099999,0.16,0.48
60457099999,0.03,0.12
60468099999,-1.2,-4.63
60475099999,-0.54,-2.19
60490099999,-0.67,-2.03
60507099999,-1.21,-5.4
60511099999,1.46,3.43
60515099999,0.08,0.76
60518099999,0.42,1.9
60522099999,-0.58,-2.03
60525099999,-0.64,-4.02
60531099999,-1.63,-5.76
60535099999,-0.89,-4.97
60536099999,-0.13,-0.52
60549099999,-0.31,-0.93
60550099999,-0.4,-1.86
60555099999,-0.59,-6.39
60559099999,-0.22,-1.73
60560099999,-0.25,-1.44
60566099999,-0.81,-6.56
60571099999,-0.43,-3.68
60580099999,0.46,4.1
60581099999,-0.13,-2.86
60590099999,-0.11,-5.0
60602099999,-0.19,-7.06
60611099999,-0.22,-10.71
60656099999,0.23,6.5
60710099999,0.41,0.61
60714099999,0.3,0.7
60715099999,-0.72,-1.3
60720099999,-0.96,-1.69
60725099999,-1.56,-3.26
60734099999,-0.06,-0.32
60735099999,-0.3,-1.09
60738099999,-1.2,-4.6
60740099999,-1.01,-2.99
60745099999,-0.5,-2.11
60748099999,0.02,0.16
60750099999,-0.12,-0.66
60760099999,-0.07,-0.64
60765099999,-0.59,-3.18
60769099999,0.38,1.24
60770099999,0.38,4.33
60775099999,-0.02,-0.26
61024099999,-1.06,-4.79
61036099999,-1.53,-6.25
61043099999,-0.82,-3.48
61045099999,-0.04,-0.2
61049099999,-0.76,-5.5
61052099999,1.75,2.86
61075099999,-2.07,-5.32
61080099999,-0.57,-1.47
61085099999,0.93,2.23
61090099999,-0.44,-3.14
61091099999,-0.17,-0.55
61096099999,-1.22,-3.49
61099099999,0.18,0.25
61230099999,-0.37,-1.6
61233099999,-2.68,-8.33
61257099999,0.31,0.66
61265099999,-2.21,-5.93
61270099999,-4.95,-9.01
61272099999,-0.63,-3.29
61291099999,-2.75,-2.45
61293099999,-0.98,-1.95
61296099999,-3.55,-6.89
61297099999,0.17,0.23
61442099999,1.26,5.14
61498099999,0.5,2.47
61600099999,-0.32,-1.58
61612099999,1.2,7.37
61627099999,1.41,3.31
61630099999,0.26,0.41
61641099999,-0.94,-1.72
61666099999,1.05,3.11
61679099999,0.14,0.19
61687099999,-2.22,-2.85
61695099999,4.38,3.64
61697099999,5.36,4.71
61698099999,4.33,4.18
61699099999,2.72,3.77
61701099999,-3.55,-8.97
61832099999,5.7,2.89
61901099999,0.18,0.56
61902099999,1.84,4.28
61967070701,-24.67,-7.2
61968099999,-6.64,-7.49
61970099999,-5.55,-6.54
61972099999,-2.33,-6.02
61974099999,1.8,1.01
61976099999,-8.16,-4.75
61980099999,-13.3,-5.72
61986099999,-2.36,-1.68
61988099999,-4.56,-2.54
61990099999,-2.56,-1.08
61995099999,0.03,0.02
61996099999,-5.63,-5.31
61997099999,-1.02,-0.89
61998099999,-1.24,-2.03
62002099999,-0.84,-5.01
62007099999,2.1,7.82
62016099999,0.29,0.86
62019099999,0.61,3.41
62053099999,0.01,0.02
62306099999,0.27,1.6
62318099999,1.59,5.07
62333099999,0.65,10.43
62337099999,-0.7,-7.53
62366099999,0.04,1.43
62440099999,0.31,4.56
62721099999,-0.58,-3.49
63450099999,0.02,0.03
63612099999,0.97,3.91
63661099999,-3.73,-2.58
63671099999,0.48,1.14
63686099999,2.16,2.24
63695099999,-0.34,-0.32
63708099999,-1.87,-1.26
63714099999,-1.52,-1.53
63717099999,-2.97,-2.3
63720099999,0.72,0.73
63723099999,-1.51,-2.3
63740099999,-2.6,-3.28
63756099999,0.33,0.55
63766099999,-1.03,-1.81
63791099999,-1.14,-2.4
63793099999,0.75,1.29
63799099999,-4.35,-5.73
63820099999,-0.83,-0.58
63894099999,-1.99,-1.14
63980099999,-8.14,-3.29
64210099999,-3.43,-3.88
64400099999,-12.25,-10.83
64450099999,-6.16,-5.68
64500099999,-12.74,-5.67
64501099999,-16.59,-9.66
64551099999,21.28,5.88
64650099999,-0.25,-0.27
64700099999,2.85,3.97
64750099999,1.88,2.2
64860099999,-10.68,-14.29
64910099999,0.23,0.1
65306099999,-2.03,-3.93
65319099999,1.79,2.32
65330099999,-0.14,-0.18
65335099999,-0.99,-1.56
65338099999,-0.59,-1.11
65344099999,-6.61,-7.13
65352099999,0.37,0.77
65355099999,-1.49,-1.71
65361099999,-0.16,-0.2
65376099999,-0.63,-0.82
65387099999,-4.56,-8.09
65472099999,-1.44,-2.82
65501099999,-0.11,-0.38
65502099999,-0.87,-2.15
65503099999,-0.9,-1.36
65505099999,1.01,1.64
65507099999,-4.39,-5.42
65510099999,-0.32,-0.4
65516099999,-0.94,-1.79
65518099999,1.07,1.63
65522099999,0.29,0.5
65536099999,-1.36,-1.65
65545099999,-1.16,-1.91
65557099999,-5.69,-5.88
65560099999,0.95,0.63
65562099999,-1.07,-2.04
65563099999,1.48,1.69
65578099999,-1.93,-1.46
65585099999,-5.39,-4.58
65592099999,-4.31,-2.49
65594099999,-3.39,-3.34
65599099999,0.42,0.34
67002099999,18.15,6.39
67005099999,-5.94,-5.53
67009099999,-3.34,-3.39
67012099999,4.14,2.29
67023099999,16.42,5.81
67027099999,-0.82,-0.76
67083099999,-3.32,-2.66
67095099999,-3.0,-0.99
67117099999,0.75,1.21
67137099999,-3.54,-3.06
67197099999,0.24,0.13
67215099999,2.49,2.92
67237099999,3.13,2.91
67283099999,2.39,1.98
67297099999,0.36,0.28
67341099999,1.27,1.65
67665099999,-2.09,-3.27
67761099999,-1.7,-3.55
67765099999,-3.22,-4.63
67775099999,1.82,2.61
67843099999,-3.21,-7.22
67861099999,-2.14,-4.25
67867099999,-2.56,-5.09
67881099999,1.58,4.07
67965099999,-2.73,-6.13
67975099999,-3.99,-8.01
67977099999,0.27,0.65
67983099999,-1.88,-1.78
67991099999,0.2,0.84
68014099999,-0.9,-2.76
68018099999,0.82,2.16
68029099999,0.36,0.76
68032099999,0.95,2.43
68054099999,-0.15,-0.66
68110099999,-0.97,-3.73
68112099999,-0.12,-0.59
68148099999,-0.08,-0.28
68240099999,-0.84,-3.34
68242099999,-0.25,-0.78
68263099999,3.53,4.71
68267099999,4.49,7.23
68312099999,-0.72,-6.24
68368099999,0.44,0.45
68424099999,-0.13,-0.6
68438099999,0.19,0.6
68442099999,-0.77,-1.72
68461099999,-2.08,-3.98
68487099999,-2.11,-7.72
68512099999,-0.96,-3.96
68527099999,0.36,4.08
68538099999,1.18,4.01
68587099999,1.45,1.53
68588099999,-0.71,-0.78
68591099999,0.06,0.08
68618099999,-1.29,-8.99
68668099999,-3.4,-6.47
68712099999,-0.69,-6.46
68714099999,-0.6,-2.93
68717099999,-1.6,-13.82
68727099999,-0.5,-3.76
68752099999,-4.32,-9.83
68816099999,0.13,0.29
68828099999,-0.42,-0.67
68842099999,-1.47,-2.84
68858099999,-2.42,-3.39
68906099999,-3.46,-1.72
68916099999,-0.04,-0.14
68920099999,0.11,0.22
68928099999,-0.63,-1.8
68994099999,-2.77,-2.13
69015093121,-0.03,-0.59
70026027502,-0.13,-1.61
70063727406,0.04,3.31
70086027401,-0.23,-3.45
70133026616,0.79,3.6
70174026533,0.6,2.24
70178026529,-0.24,-1.31
70200026617,0.08,0.25
70204026703,0.55,9.45
70207026627,-0.52,-4.69
70219026615,-0.4,-1.05
70231026510,0.15,0.45
70232026516,1.01,9.11
70246026512,0.87,8.59
70251026528,-1.68,-3.28
70259026523,0.07,0.18
70260026435,3.36,6.43
70261026411,0.67,2.57
70267026415,-0.62,-2.98
70271026425,-0.13,-0.56
70273026451,-0.52,-1.5
70273526409,0.62,4.85
70291026412,0.04,0.18
70296026410,-2.64,-1.55
70308025713,-0.23,-0.52
70316025624,-1.2,-1.65
70326025503,0.16,0.54
70340025506,-2.52,-6.15
70341025507,-2.31,-5.43
70350025501,-0.16,-0.14
70361025339,-8.63,-3.85
70362025335,0.55,2.1
70362625323,-2.74,-3.6
70367025322,3.94,8.07
70371025333,-0.11,-0.07
70381025309,-0.18,-0.2
70386025329,4.8,5.1
70395025325,9.31,3.64
70398025308,0.21,0.14
70454025704,2.63,2.15
71032099999,1.99,6.57
71043099999,-0.43,-1.85
71044099999,6.96,14.16
71045099999,4.07,8.86
71050099999,0.83,4.64
71051099999,-0.6,-4.85
71056399999,8.3,10.1
71060099999,1.49,2.91
71062099999,0.26,0.96
71066099999,-1.0,-3.13
71068099999,-5.46,-9.36
71072099999,1.75,4.51
71075099999,0.45,0.84
71076099999,1.03,2.75
71077099999,-1.01,-2.2
71078099999,-0.75,-1.58
71079099999,-0.61,-1.34
71083099999,0.05,0.16
71090099999,-0.37,-1.51
71091099999,-0.76,-12.86
71092099999,-0.41,-4.09
71093099999,-0.76,-8.05
71094099999,-1.29,-6.66
71096099999,-1.74,-11.42
71101099999,-1.73,-2.33
71104099999,-4.87,-9.09
71108099999,-1.22,-1.38
71109099999,-6.9,-4.95
71110099999,3.58,3.82
71113099999,3.43,4.13
71114099999,-3.08,-2.3
71115099999,0.86,5.59
71116099999,7.34,9.91
71120099999,1.22,2.73
71121099999,-1.24,-3.83
71122099999,0.59,1.67
71123099999,-1.43,-4.66
71125099999,-0.43,-1.59
71129099999,-0.86,-2.35
71130099999,7.41,7.72
71131099999,-0.95,-3.6
71132099999,-0.19,-0.85
71133099999,11.64,12.65
71135099999,2.92,5.71
71137099999,2.07,4.91
71139099999,0.9,1.68
71140099999,0.33,0.75
71141099999,-1.06,-3.05
71145099999,0.23,0.41
71147099999,0.89,2.17
71148099999,-3.34,-7.94
71150099999,3.21,8.72
71153099999,4.66,10.08
71154099999,-1.6,-3.09
71170099999,14.23,11.14
71185099999,-0.03,-0.03
71188099999,-0.18,-0.23
71193099999,0.26,0.38
71196099999,-0.93,-1.29
71197099999,-1.18,-1.09
71200099999,0.85,1.93
71201099999,1.68,3.73
71203099999,0.59,1.39
71207099999,1.4,1.52
71211099999,3.11,5.86
71215099999,-0.07,-0.3
71216099999,4.91,7.94
71218099999,21.68,15.17
71222099999,1.01,2.46
71230099999,7.32,10.29
71231099999,0.3,2.39
71232099999,3.69,6.03
71234099999,1.2,2.7
71235099999,0.96,2.76
71236099999,0.87,3.04
71238099999,3.83,6.07
71240099999,0.36,4.8
71242099999,1.66,3.96
71243099999,1.75,6.89
71244099999,6.72,10.21
71246099999,-0.69,-3.49
71248099999,4.83,6.68
71249099999,0.4,2.48
71251099999,-0.43,-3.19
71254099999,1.29,5.86
71255099999,1.97,5.59
71260099999,3.66,4.88
71261099999,-1.69,-3.79
71263099999,1.83,3.18
71265099999,-3.63,-6.1
71270099999,-11.27,-14.62
71282099999,-0.87,-1.91
71319099999,-1.34,-2.29
71323099999,1.67,1.87
71368099999,1.99,3.88
71371099999,-3.46,-5.71
71372099999,2.22,2.74
71373099999,1.78,1.98
71376099999,-1.15,-1.71
71377099999,-0.77,-1.48
71378099999,2.8,5.71
71379099999,4.2,5.43
71381099999,-0.25,-0.75
71382099999,-0.95,-1.06
71383099999,-15.37,-18.68
71384099999,-0.47,-0.83
71392099999,4.15,4.08
71395099999,4.28,4.9
71397099999,-0.02,-0.03
71398099999,2.34,2.61
71400099999,-7.9,-6.96
71402099999,2.59,3.95
71403099999,-1.67,-11.94
71406099999,1.08,2.42
71408099999,-2.2,-9.83
71410099999,-0.14,-0.37
71411099999,-3.56,-4.2
71412099999,-4.04,-3.89
71415099999,2.44,4.21
71417099999,1.06,1.83
71418099999,-0.73,-7.02
71419099999,-1.23,-12.38
71421099999,0.88,2.93
71423099999,13.15,12.86
71425099999,-1.1,-1.77
71427099999,-1.96,-3.44
71428099999,1.23,2.46
71429099999,0.22,0.28
71430099999,-2.96,-5.11
71431099999,-7.32,-9.0
71432099999,-4.43,-10.1
71434099999,2.97,5.48
71435099999,0.34,0.64
71436099999,-0.75,-2.24
71439099999,-0.49,-4.01
71440099999,-2.03,-12.82
71441099999,1.43,4.66
71442099999,6.12,8.29
71443099999,1.28,2.55
71444099999,5.01,7.9
71445099999,1.95,7.9
71446099999,3.75,7.56
